file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,904,0.000,361,0.200,75.178272,1.184947e-04,0.000000
avalanche_weights.csv,904,0.100,361,0.200,68.259449,1.774360e-06,0.000000
avalanche_weights.csv,904,0.200,361,0.200,61.340627,6.120925e-09,0.000000
avalanche_weights.csv,904,0.300,361,0.200,54.421804,2.778799e-12,0.000000
avalanche_weights.csv,904,0.000,361,0.250,90.487975,3.758064e-02,0.000000
avalanche_weights.csv,904,0.100,361,0.250,82.197916,2.746042e-03,0.000000
avalanche_weights.csv,904,0.200,361,0.250,73.907858,6.002352e-05,0.000000
avalanche_weights.csv,904,0.300,361,0.250,65.617799,2.484015e-07,0.000000
avalanche_weights.csv,904,0.000,361,0.300,111.479645,7.910564e-01,0.000000
avalanche_weights.csv,904,0.100,361,0.300,101.330021,3.048447e-01,0.000000
avalanche_weights.csv,904,0.200,361,0.300,91.180397,4.473476e-02,0.000000
avalanche_weights.csv,904,0.300,361,0.300,81.030773,1.739183e-03,0.000000
avalanche_weights.csv,904,0.000,361,0.330,121.234370,1.000000e+00,0.000000
avalanche_weights.csv,904,0.100,361,0.330,110.229075,7.343724e-01,0.000000
avalanche_weights.csv,904,0.200,361,0.330,99.223779,2.238011e-01,0.000000
avalanche_weights.csv,904,0.300,361,0.330,88.218484,2.030263e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,9.481074,5.934883e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.732966,4.458394e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.984859,3.029510e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,7.236752,1.805015e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.874323,8.308118e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,10.026890,6.952794e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,9.179458,5.344225e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,8.332026,3.676293e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.905401,9.952812e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.934861,9.468428e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,10.964321,8.431413e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,9.993781,6.893645e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.797423,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.777681,9.919779e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.757938,9.320581e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.738196,8.113477e-01,0.000000
