file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,843,0.000,337,0.200,70.900339,3.124955e-04,0.000000
avalanche_weights.csv,843,0.100,337,0.200,64.409949,6.888964e-06,0.000000
avalanche_weights.csv,843,0.200,337,0.200,57.919560,3.977360e-08,0.000000
avalanche_weights.csv,843,0.300,337,0.200,51.429170,3.621345e-11,0.000000
avalanche_weights.csv,843,0.000,337,0.250,86.257678,7.225506e-02,0.000000
avalanche_weights.csv,843,0.100,337,0.250,78.391459,7.456203e-03,0.000000
avalanche_weights.csv,843,0.200,337,0.250,70.525240,2.582911e-04,0.000000
avalanche_weights.csv,843,0.300,337,0.250,62.659022,1.991148e-06,0.000000
avalanche_weights.csv,843,0.000,337,0.300,103.924004,7.970624e-01,0.000000
avalanche_weights.csv,843,0.100,337,0.300,94.491034,3.252940e-01,0.000000
avalanche_weights.csv,843,0.200,337,0.300,85.058064,5.418119e-02,0.000000
avalanche_weights.csv,843,0.300,337,0.300,75.625094,2.633705e-03,0.000000
avalanche_weights.csv,843,0.000,337,0.330,113.862559,1.000000e+00,0.000000
avalanche_weights.csv,843,0.100,337,0.330,103.555663,7.803547e-01,0.000000
avalanche_weights.csv,843,0.200,337,0.330,93.248766,2.719960e-01,0.000000
avalanche_weights.csv,843,0.300,337,0.330,82.941870,3.106290e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,9.006915,5.002120e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.306223,3.627023e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.605532,2.374287e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,6.904840,1.360133e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.044647,6.984352e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,9.280182,5.542852e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,8.515717,4.031310e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,7.751253,2.618503e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.778113,9.919906e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.860302,9.408395e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,10.942491,8.401907e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,10.024679,6.948856e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.498749,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.548874,9.837867e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.598999,9.171889e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.649124,7.980959e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,16.842355,1.480499e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,15.238120,5.743359e-02,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,13.633884,1.572148e-02,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,12.029649,2.641238e-03,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,20.568247,5.473205e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,18.631422,3.150165e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,16.694598,1.373098e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,14.757773,4.062697e-02,0.000000
cosmoshub_weights.csv,200,0.000,80,0.300,26.353842,9.987630e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.300,23.918457,9.000944e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.300,21.483073,6.590790e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,19.047689,3.620943e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,29.018919,1.000000e+00,0.000000
