file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,873,0.000,349,0.200,70.139319,3.942215e-05,0.000000
avalanche_weights.csv,873,0.100,349,0.200,63.645089,4.849471e-07,0.000000
avalanche_weights.csv,873,0.200,349,0.200,57.150860,1.342450e-09,0.000000
avalanche_weights.csv,873,0.300,349,0.200,50.656630,4.712219e-13,0.000000
avalanche_weights.csv,873,0.000,349,0.250,91.264018,1.007180e-01,0.000000
avalanche_weights.csv,873,0.100,349,0.250,82.857204,1.101647e-02,0.000000
avalanche_weights.csv,873,0.200,349,0.250,74.450390,3.882293e-04,0.000000
avalanche_weights.csv,873,0.300,349,0.250,66.043575,2.860250e-06,0.000000
avalanche_weights.csv,873,0.000,349,0.300,106.466581,7.372714e-01,0.000000
avalanche_weights.csv,873,0.100,349,0.300,96.699419,2.647875e-01,0.000000
avalanche_weights.csv,873,0.200,349,0.300,86.932257,3.635049e-02,0.000000
avalanche_weights.csv,873,0.300,349,0.300,77.165095,1.323948e-03,0.000000
avalanche_weights.csv,873,0.000,349,0.330,116.833465,1.000000e+00,0.000000
avalanche_weights.csv,873,0.100,349,0.330,106.149546,7.220426e-01,0.000000
avalanche_weights.csv,873,0.200,349,0.330,95.465626,2.186066e-01,0.000000
avalanche_weights.csv,873,0.300,349,0.330,84.781707,1.996063e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,8.820051,4.630936e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.138046,3.310293e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.456041,2.134662e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,6.774036,1.203775e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.170760,7.205085e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,9.393684,5.765148e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,8.616608,4.228897e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,7.839532,2.771162e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.427537,9.782337e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.504783,9.076690e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,10.582029,7.878526e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,9.659276,6.276149e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.281570,9.999328e-01,0.000000
