file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,891,0.000,356,0.200,72.329316,5.041357e-05,0.000000
avalanche_weights.csv,891,0.100,356,0.200,65.695711,6.560936e-07,0.000000
avalanche_weights.csv,891,0.200,356,0.200,59.062106,1.959325e-09,0.000000
avalanche_weights.csv,891,0.300,356,0.200,52.428501,7.679144e-13,0.000000
avalanche_weights.csv,891,0.000,356,0.250,90.704605,5.650958e-02,0.000000
avalanche_weights.csv,891,0.100,356,0.250,82.433247,4.947944e-03,0.000000
avalanche_weights.csv,891,0.200,356,0.250,74.161888,1.360504e-04,0.000000
avalanche_weights.csv,891,0.300,356,0.250,65.890530,7.594685e-07,0.000000
avalanche_weights.csv,891,0.000,356,0.300,107.798790,6.940441e-01,0.000000
avalanche_weights.csv,891,0.100,356,0.300,98.017789,2.345713e-01,0.000000
avalanche_weights.csv,891,0.200,356,0.300,88.236787,3.025547e-02,0.000000
avalanche_weights.csv,891,0.300,356,0.300,78.455786,1.038737e-03,0.000000
avalanche_weights.csv,891,0.000,356,0.330,117.706072,9.973903e-01,0.000000
avalanche_weights.csv,891,0.100,356,0.330,107.054208,6.571268e-01,0.000000
avalanche_weights.csv,891,0.200,356,0.330,96.402344,1.801443e-01,0.000000
avalanche_weights.csv,891,0.300,356,0.330,85.750480,1.482060e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,9.495925,5.963587e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.746333,4.484842e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.996740,3.050993e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,7.247148,1.820025e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.907860,8.354572e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,10.057074,7.006370e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,9.206288,5.397236e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,8.355502,3.721261e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.974877,9.967044e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.997389,9.516223e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,11.019902,8.505365e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,10.042414,6.980390e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.865404,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.838864,9.936722e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.812323,9.368013e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.785783,8.182617e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,19.479248,4.131270e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,17.651323,2.154880e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,15.823399,8.400759e-02,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,13.995474,2.183868e-02,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,22.758933,7.995917e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,20.643040,5.566064e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,18.527146,3.036204e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,16.411253,1.181019e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.300,25.777837,9.898363e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.300,23.400053,8.589841e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.300,21.022269,6.034053e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,18.644486,3.164562e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,28.392496,1.000000e+00,0.000000
cosmoshub_weights.csv,200,0.100,80,0.330,25.793246,9.901897e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.330,23.193997,8.408747e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.330,20.594747,5.506119e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.413000,6.813766e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,4.091700,5.826582e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.770400,4.763523e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.449100,3.676864e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.529969,9.250722e-01,0.000000
injective_weights.csv,50,0.100,20,0.250,5.136973,8.591274e-01,0.000000
injective_weights.csv,50,0.200,20,0.250,4.743976,7.712445e-01,0.000000
injective_weights.csv,50,0.300,20,0.250,4.350979,6.631061e-01,0.000000
injective_weights.csv,50,0.000,20,0.300,6.390853,9.960401e-01,0.000000
injective_weights.csv,50,0.100,20,0.300,5.951768,9.717823e-01,0.000000
injective_weights.csv,50,0.200,20,0.300,5.512683,9.226345e-01,0.000000
injective_weights.csv,50,0.300,20,0.300,5.073597,8.464221e-01,0.000000
injective_weights.csv,50,0.000,20,0.330,7.200116,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.330,6.720104,1.000000e+00,0.000000
injective_weights.csv,50,0.200,20,0.330,6.240092,9.903269e-01,0.000000
injective_weights.csv,50,0.300,20,0.330,5.760081,9.535505e-01,0.000000
near_weights.csv,300,0.000,120,0.200,25.412944,6.136013e-02,0.000000
near_weights.csv,300,0.100,120,0.200,23.071650,1.591844e-02,0.000000
near_weights.csv,300,0.200,120,0.200,20.730355,2.552659e-03,0.000000
near_weights.csv,300,0.300,120,0.200,18.389061,2.105536e-04,0.000000
near_weights.csv,300,0.000,120,0.250,32.894114,5.994886e-01,0.000000
near_weights.csv,300,0.100,120,0.250,29.884703,3.194142e-01,0.000000
near_weights.csv,300,0.200,120,0.250,26.875291,1.180662e-01,0.000000
near_weights.csv,300,0.300,120,0.250,23.865880,2.636463e-02,0.000000
near_weights.csv,300,0.000,120,0.300,36.065244,8.666714e-01,0.000000
near_weights.csv,300,0.100,120,0.300,32.778719,5.884330e-01,0.000000
near_weights.csv,300,0.200,120,0.300,29.492195,2.870940e-01,0.000000
near_weights.csv,300,0.300,120,0.300,26.205671,8.888729e-02,0.000000
near_weights.csv,300,0.000,120,0.330,41.536983,1.000000e+00,0.000000
near_weights.csv,300,0.100,120,0.330,37.783285,9.575753e-01,0.000000
near_weights.csv,300,0.200,120,0.330,34.029587,7.052767e-01,0.000000
near_weights.csv,300,0.300,120,0.330,30.275888,3.530752e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.200,8.700313,4.393849e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.200,8.070282,3.185093e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.200,7.440250,2.110035e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.200,6.810219,1.245928e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.250,10.696148,8.051419e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.250,9.946533,6.808574e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.250,9.196919,5.378731e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.250,8.447304,3.898288e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.300,12.572493,9.847694e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.300,11.715244,9.282113e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.300,10.857994,8.285284e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.300,10.000745,6.906119e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.330,13.463643,1.000000e+00,0.000000
osmosis_weights.csv,100,0.100,40,0.330,12.557279,9.841401e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.330,11.650914,9.222105e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.330,10.744550,8.122776e-01,0.000000
sei_weights.csv,40,0.000,16,0.200,3.845691,8.254526e-01,0.000000
sei_weights.csv,40,0.100,16,0.200,3.621122,7.634807e-01,0.000000
sei_weights.csv,40,0.200,16,0.200,3.396553,6.920271e-01,0.000000
