file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,913,0.000,365,0.200,76.028367,1.081580e-04,0.000000
avalanche_weights.csv,913,0.100,365,0.200,69.025202,1.542380e-06,0.000000
avalanche_weights.csv,913,0.200,365,0.200,62.022037,4.971963e-09,0.000000
avalanche_weights.csv,913,0.300,365,0.200,55.018871,2.053355e-12,0.000000
avalanche_weights.csv,913,0.000,365,0.250,91.555106,3.684149e-02,0.000000
avalanche_weights.csv,913,0.100,365,0.250,83.159180,2.622236e-03,0.000000
avalanche_weights.csv,913,0.200,365,0.250,74.763253,5.498614e-05,0.000000
avalanche_weights.csv,913,0.300,365,0.250,66.367326,2.136238e-07,0.000000
avalanche_weights.csv,913,0.000,365,0.300,112.811208,7.931745e-01,0.000000
avalanche_weights.csv,913,0.100,365,0.300,102.529540,3.040243e-01,0.000000
avalanche_weights.csv,913,0.200,365,0.300,92.247871,4.383517e-02,0.000000
avalanche_weights.csv,913,0.300,365,0.300,81.966203,1.645582e-03,0.000000
avalanche_weights.csv,913,0.000,365,0.330,122.666936,1.000000e+00,0.000000
avalanche_weights.csv,913,0.100,365,0.330,111.519629,7.350949e-01,0.000000
avalanche_weights.csv,913,0.200,365,0.330,100.372322,2.218197e-01,0.000000
avalanche_weights.csv,913,0.300,365,0.330,89.225015,1.960717e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,9.471501,5.916358e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.724351,4.441355e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.977201,3.015691e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,7.230051,1.795373e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.860352,8.288590e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,10.014317,6.930378e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,9.168282,5.322124e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,8.322247,3.657601e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.929131,9.957967e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.956218,9.485014e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,10.983305,8.456861e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,10.010391,6.923368e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.820273,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.798245,9.925705e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.776218,9.336720e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.754191,8.136846e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,19.415499,4.054712e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,17.593949,2.102375e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,15.772399,8.140766e-02,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,13.950849,2.099705e-02,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,22.682488,7.919368e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,20.574239,5.480648e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,18.465990,2.970178e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,16.357741,1.146788e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.300,25.698990,9.879277e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.300,23.329091,8.528570e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.300,20.959192,5.956664e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,18.589293,3.103917e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,28.302896,1.000000e+00,0.000000
cosmoshub_weights.csv,200,0.100,80,0.330,25.712607,9.882693e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.330,23.122317,8.343512e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.330,20.532027,5.428202e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.406169,6.793846e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,4.085552,5.806809e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.764935,4.745067e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.444318,3.660832e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.518651,9.234809e-01,0.000000
