file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,858,0.000,343,0.200,69.830266,7.837654e-05,0.000000
avalanche_weights.csv,858,0.100,343,0.200,63.406913,1.198833e-06,0.000000
avalanche_weights.csv,858,0.200,343,0.200,56.983560,4.409754e-09,0.000000
avalanche_weights.csv,858,0.300,343,0.200,50.560207,2.266023e-12,0.000000
avalanche_weights.csv,858,0.000,343,0.250,88.907524,8.858780e-02,0.000000
avalanche_weights.csv,858,0.100,343,0.250,80.776329,9.591526e-03,0.000000
avalanche_weights.csv,858,0.200,343,0.250,72.645133,3.441582e-04,0.000000
avalanche_weights.csv,858,0.300,343,0.250,64.513938,2.695415e-06,0.000000
avalanche_weights.csv,858,0.000,343,0.300,105.900995,7.994690e-01,0.000000
avalanche_weights.csv,858,0.100,343,0.300,96.270336,3.231278e-01,0.000000
avalanche_weights.csv,858,0.200,343,0.300,86.639677,5.230398e-02,0.000000
avalanche_weights.csv,858,0.300,343,0.300,77.009018,2.405375e-03,0.000000
avalanche_weights.csv,858,0.000,343,0.330,115.092586,1.000000e+00,0.000000
avalanche_weights.csv,858,0.100,343,0.330,104.662698,7.424131e-01,0.000000
avalanche_weights.csv,858,0.200,343,0.330,94.232810,2.395018e-01,0.000000
avalanche_weights.csv,858,0.300,343,0.330,83.802922,2.453801e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,8.844877,4.680204e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.160389,3.351897e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.475901,2.165828e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,6.791414,1.223915e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.199205,7.254013e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,9.419284,5.815011e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,8.639364,4.273659e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,7.859443,2.806055e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.531488,9.830430e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.598339,9.171240e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,10.665190,8.005157e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,9.732041,6.413287e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.396066,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.416459,9.776844e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.436853,9.004812e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.457246,7.682248e-01,0.000000
