file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,862,0.000,344,0.200,71.729916,1.902526e-04,0.000000
avalanche_weights.csv,862,0.100,344,0.200,65.155532,3.576843e-06,0.000000
avalanche_weights.csv,862,0.200,344,0.200,58.581148,1.685304e-08,0.000000
avalanche_weights.csv,862,0.300,344,0.200,52.006765,1.177455e-11,0.000000
avalanche_weights.csv,862,0.000,344,0.250,87.697056,6.299697e-02,0.000000
avalanche_weights.csv,862,0.100,344,0.250,79.685587,5.983394e-03,0.000000
avalanche_weights.csv,862,0.200,344,0.250,71.674118,1.848204e-04,0.000000
avalanche_weights.csv,862,0.300,344,0.250,63.662649,1.214952e-06,0.000000
avalanche_weights.csv,862,0.000,344,0.300,105.559000,7.695591e-01,0.000000
avalanche_weights.csv,862,0.100,344,0.300,95.960873,2.965767e-01,0.000000
avalanche_weights.csv,862,0.200,344,0.300,86.362745,4.540909e-02,0.000000
avalanche_weights.csv,862,0.300,344,0.300,76.764618,1.953825e-03,0.000000
avalanche_weights.csv,862,0.000,344,0.330,115.600359,1.000000e+00,0.000000
avalanche_weights.csv,862,0.100,344,0.330,105.117817,7.489092e-01,0.000000
avalanche_weights.csv,862,0.200,344,0.330,94.635275,2.433282e-01,0.000000
avalanche_weights.csv,862,0.300,344,0.330,84.152734,2.501860e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,8.854525,4.699358e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.169072,3.368107e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.483620,2.177996e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,6.798167,1.231794e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.819951,8.231536e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,10.017956,6.936871e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,9.215960,5.416330e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,8.413965,3.833792e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.496393,9.814889e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.606754,9.179491e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,10.717114,8.082475e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,9.827475,6.590909e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.229633,9.997291e-01,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.306669,9.718544e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.383706,8.946696e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.460743,7.687848e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,16.984902,1.588800e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,15.366412,6.266080e-02,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,13.747921,1.748300e-02,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,12.129431,3.004421e-03,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,20.704493,5.642265e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,18.754044,3.286310e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,16.803594,1.451845e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,14.853145,4.363129e-02,0.000000
