file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,908,0.000,363,0.200,76.130183,1.484644e-04,0.000000
avalanche_weights.csv,908,0.100,363,0.200,69.116834,2.300955e-06,0.000000
avalanche_weights.csv,908,0.200,363,0.200,62.103486,8.206144e-09,0.000000
avalanche_weights.csv,908,0.300,363,0.200,55.090137,3.842636e-12,0.000000
avalanche_weights.csv,908,0.000,363,0.250,92.808879,5.759072e-02,0.000000
avalanche_weights.csv,908,0.100,363,0.250,84.287573,4.843227e-03,0.000000
avalanche_weights.csv,908,0.200,363,0.250,75.766266,1.231920e-04,0.000000
avalanche_weights.csv,908,0.300,363,0.250,67.244960,6.015408e-07,0.000000
avalanche_weights.csv,908,0.000,363,0.300,111.415585,7.597013e-01,0.000000
avalanche_weights.csv,908,0.100,363,0.300,101.233498,2.762323e-01,0.000000
avalanche_weights.csv,908,0.200,363,0.300,91.051411,3.749458e-02,0.000000
avalanche_weights.csv,908,0.300,363,0.300,80.869324,1.309431e-03,0.000000
avalanche_weights.csv,908,0.000,363,0.330,122.084698,1.000000e+00,0.000000
avalanche_weights.csv,908,0.100,363,0.330,110.955634,7.385311e-01,0.000000
avalanche_weights.csv,908,0.200,363,0.330,99.826569,2.238057e-01,0.000000
avalanche_weights.csv,908,0.300,363,0.330,88.697505,1.981363e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,9.481203,5.935134e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.733083,4.458625e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.984963,3.029697e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,7.236842,1.805146e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.892622,8.333539e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,10.043360,6.982068e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,9.194097,5.373158e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,8.344835,3.700813e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.996901,9.971013e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,12.017211,9.530888e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,11.037521,8.528455e-01,0.000000
