file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,877,0.000,350,0.200,70.463720,4.114538e-05,0.000000
avalanche_weights.csv,877,0.100,350,0.200,63.976071,5.221566e-07,0.000000
avalanche_weights.csv,877,0.200,350,0.200,57.488422,1.517938e-09,0.000000
avalanche_weights.csv,877,0.300,350,0.200,51.000773,5.760152e-13,0.000000
avalanche_weights.csv,877,0.000,350,0.250,90.567488,8.150970e-02,0.000000
avalanche_weights.csv,877,0.100,350,0.250,82.269006,8.279067e-03,0.000000
avalanche_weights.csv,877,0.200,350,0.250,73.970524,2.706169e-04,0.000000
avalanche_weights.csv,877,0.300,350,0.250,65.672042,1.852116e-06,0.000000
avalanche_weights.csv,877,0.000,350,0.300,107.781574,7.833695e-01,0.000000
avalanche_weights.csv,877,0.100,350,0.300,97.961228,3.040434e-01,0.000000
avalanche_weights.csv,877,0.200,350,0.300,88.140881,4.608131e-02,0.000000
avalanche_weights.csv,877,0.300,350,0.300,78.320534,1.914777e-03,0.000000
avalanche_weights.csv,877,0.000,350,0.330,117.413310,1.000000e+00,0.000000
avalanche_weights.csv,877,0.100,350,0.330,106.749516,7.355735e-01,0.000000
avalanche_weights.csv,877,0.200,350,0.330,96.085722,2.300553e-01,0.000000
avalanche_weights.csv,877,0.300,350,0.330,85.421928,2.216019e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,8.825762,4.642266e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.143186,3.319849e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.460609,2.141813e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,6.778033,1.208391e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.181278,7.223214e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,9.403150,5.783598e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,8.625022,4.245440e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,7.846894,2.784044e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.328971,9.730956e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.416074,8.982286e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,10.503177,7.755351e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,9.590280,6.144873e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,14.025874,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,13.023286,9.975426e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,12.020699,9.533445e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,11.018112,8.503010e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,19.912186,4.659221e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,18.040968,2.529158e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,16.169749,1.031647e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,14.298530,2.826533e-02,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,22.929055,8.162077e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,20.796149,5.755705e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,18.663244,3.185279e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,16.530338,1.259525e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.300,25.775804,9.897892e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.300,23.398223,8.588276e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.300,21.020643,6.032060e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,18.643062,3.162992e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,28.378136,1.000000e+00,0.000000
cosmoshub_weights.csv,200,0.100,80,0.330,25.780322,9.898937e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.330,23.182509,8.398368e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.330,20.584695,5.493636e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.495906,7.051323e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,4.166315,6.064198e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.836725,4.986843e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.507134,3.872076e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.670580,9.433445e-01,0.000000
injective_weights.csv,50,0.100,20,0.250,5.263522,8.827767e-01,0.000000
injective_weights.csv,50,0.200,20,0.250,4.856464,7.985864e-01,0.000000
injective_weights.csv,50,0.300,20,0.250,4.449406,6.919046e-01,0.000000
injective_weights.csv,50,0.000,20,0.300,6.775147,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.300,6.297632,9.928176e-01,0.000000
injective_weights.csv,50,0.200,20,0.300,5.820117,9.597867e-01,0.000000
injective_weights.csv,50,0.300,20,0.300,5.342603,8.963884e-01,0.000000
injective_weights.csv,50,0.000,20,0.330,6.775147,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.330,6.297632,9.928176e-01,0.000000
injective_weights.csv,50,0.200,20,0.330,5.820117,9.597867e-01,0.000000
injective_weights.csv,50,0.300,20,0.330,5.342603,8.963884e-01,0.000000
