file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,910,0.000,364,0.200,73.165910,2.567368e-05,0.000000
avalanche_weights.csv,910,0.100,364,0.200,66.409319,2.654904e-07,0.000000
avalanche_weights.csv,910,0.200,364,0.200,59.652728,5.851575e-10,0.000000
avalanche_weights.csv,910,0.300,364,0.200,52.896137,1.520211e-13,0.000000
avalanche_weights.csv,910,0.000,364,0.250,92.662592,5.197431e-02,0.000000
avalanche_weights.csv,910,0.100,364,0.250,84.156333,4.192526e-03,0.000000
avalanche_weights.csv,910,0.200,364,0.250,75.650073,1.014774e-04,0.000000
avalanche_weights.csv,910,0.300,364,0.250,67.143814,4.664193e-07,0.000000
avalanche_weights.csv,910,0.000,364,0.300,110.577408,7.055731e-01,0.000000
avalanche_weights.csv,910,0.100,364,0.300,100.479667,2.362973e-01,0.000000
avalanche_weights.csv,910,0.200,364,0.300,90.381926,2.921373e-02,0.000000
avalanche_weights.csv,910,0.300,364,0.300,80.284186,9.154302e-04,0.000000
avalanche_weights.csv,910,0.000,364,0.330,120.829331,9.992995e-01,0.000000
avalanche_weights.csv,910,0.100,364,0.330,109.826398,6.690641e-01,0.000000
avalanche_weights.csv,910,0.200,364,0.330,98.823465,1.810307e-01,0.000000
avalanche_weights.csv,910,0.300,364,0.330,87.820532,1.408154e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,9.476154,5.925365e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.728539,4.449637e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.980923,3.022406e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,7.233308,1.800057e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.903898,8.349116e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,10.053509,7.000059e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,9.203119,5.390977e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,8.352729,3.715942e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.937115,9.959632e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.963404,9.490534e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,10.989692,8.465380e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,10.015981,6.933348e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.830117,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.807105,9.928186e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.784094,9.343612e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.761082,8.146874e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,19.466015,4.115348e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,17.639414,2.143924e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,15.812812,8.346330e-02,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,13.986211,2.166186e-02,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,22.727002,7.964082e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,20.614302,5.530397e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,18.501601,3.008551e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,16.388901,1.166642e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.300,25.733155,9.887752e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.300,23.359839,8.555262e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.300,20.986524,5.990224e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,18.613208,3.130137e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,28.325998,1.000000e+00,0.000000
cosmoshub_weights.csv,200,0.100,80,0.330,25.733398,9.887812e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.330,23.140798,8.360440e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.330,20.548199,5.448297e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.407263,6.797040e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,4.086537,5.809978e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.765811,4.748024e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.445084,3.663400e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.584149,9.324399e-01,0.000000
injective_weights.csv,50,0.100,20,0.250,5.185734,8.685119e-01,0.000000
injective_weights.csv,50,0.200,20,0.250,4.787319,7.819819e-01,0.000000
injective_weights.csv,50,0.300,20,0.250,4.388904,6.743276e-01,0.000000
injective_weights.csv,50,0.000,20,0.300,6.696339,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.300,6.226705,9.896913e-01,0.000000
injective_weights.csv,50,0.200,20,0.300,5.757071,9.532251e-01,0.000000
injective_weights.csv,50,0.300,20,0.300,5.287437,8.869877e-01,0.000000
injective_weights.csv,50,0.000,20,0.330,6.696339,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.330,6.226705,9.896913e-01,0.000000
injective_weights.csv,50,0.200,20,0.330,5.757071,9.532251e-01,0.000000
injective_weights.csv,50,0.300,20,0.330,5.287437,8.869877e-01,0.000000
near_weights.csv,300,0.000,120,0.200,25.402264,6.103801e-02,0.000000
near_weights.csv,300,0.100,120,0.200,23.062038,1.581641e-02,0.000000
near_weights.csv,300,0.200,120,0.200,20.721811,2.532927e-03,0.000000
near_weights.csv,300,0.300,120,0.200,18.381585,2.086038e-04,0.000000
near_weights.csv,300,0.000,120,0.250,32.851158,5.953769e-01,0.000000
near_weights.csv,300,0.100,120,0.250,29.846042,3.161632e-01,0.000000
near_weights.csv,300,0.200,120,0.250,26.840926,1.164303e-01,0.000000
near_weights.csv,300,0.300,120,0.250,23.835810,2.588995e-02,0.000000
near_weights.csv,300,0.000,120,0.300,36.031048,8.643897e-01,0.000000
near_weights.csv,300,0.100,120,0.300,32.747943,5.854793e-01,0.000000
near_weights.csv,300,0.200,120,0.300,29.464838,2.849001e-01,0.000000
near_weights.csv,300,0.300,120,0.300,26.181734,8.794760e-02,0.000000
near_weights.csv,300,0.000,120,0.330,41.512245,1.000000e+00,0.000000
near_weights.csv,300,0.100,120,0.330,37.761020,9.567126e-01,0.000000
near_weights.csv,300,0.200,120,0.330,34.009796,7.034993e-01,0.000000
near_weights.csv,300,0.300,120,0.330,30.258571,3.515570e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.200,9.034518,5.056945e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.200,8.371066,3.751145e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.200,7.707614,2.544323e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.200,7.044163,1.538619e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.250,10.037824,6.972240e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.250,9.314042,5.609358e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.250,8.590259,4.177150e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.250,7.866477,2.818420e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.300,12.912324,9.954348e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.300,12.021092,9.533732e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.300,11.129859,8.646646e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.300,10.238627,7.321280e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.330,13.805351,1.000000e+00,0.000000
osmosis_weights.csv,100,0.100,40,0.330,12.864816,9.943286e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.330,11.924281,9.460110e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.330,10.983746,8.457450e-01,0.000000
sei_weights.csv,40,0.000,16,0.200,3.882664,8.347107e-01,0.000000
sei_weights.csv,40,0.100,16,0.200,3.654397,7.732775e-01,0.000000
sei_weights.csv,40,0.200,16,0.200,3.426131,7.019521e-01,0.000000
sei_weights.csv,40,0.300,16,0.200,3.197864,6.216731e-01,0.000000
sei_weights.csv,40,0.000,16,0.250,4.703905,9.723158e-01,0.000000
sei_weights.csv,40,0.100,16,0.250,4.433514,9.409406e-01,0.000000
sei_weights.csv,40,0.200,16,0.250,4.163124,8.961527e-01,0.000000
sei_weights.csv,40,0.300,16,0.250,3.892733,8.371855e-01,0.000000
sei_weights.csv,40,0.000,16,0.300,5.491928,1.000000e+00,0.138440
sei_weights.csv,40,0.100,16,0.300,5.182735,9.985424e-01,0.104840
sei_weights.csv,40,0.200,16,0.300,4.873542,9.856445e-01,0.075670
sei_weights.csv,40,0.300,16,0.300,4.564349,9.577340e-01,0.055270
sei_weights.csv,40,0.000,16,0.330,5.491928,1.000000e+00,0.136270
sei_weights.csv,40,0.100,16,0.330,5.182735,9.985424e-01,0.105070
sei_weights.csv,40,0.200,16,0.330,4.873542,9.856445e-01,0.077630
sei_weights.csv,40,0.300,16,0.330,4.564349,9.577340e-01,0.055460
solana_weights.csv,956,0.000,382,0.200,79.190109,5.793767e-05,0.000000
solana_weights.csv,956,0.100,382,0.200,71.630722,5.361879e-07,0.000000
solana_weights.csv,956,0.200,382,0.200,64.071334,9.069240e-10,0.000000
solana_weights.csv,956,0.300,382,0.200,56.511947,1.417501e-13,0.000000
solana_weights.csv,956,0.000,382,0.250,99.807983,7.963181e-02,0.000000
solana_weights.csv,956,0.100,382,0.250,90.346641,6.426766e-03,0.000000
solana_weights.csv,956,0.200,382,0.250,80.885299,1.376411e-04,0.000000
solana_weights.csv,956,0.300,382,0.250,71.423956,4.617317e-07,0.000000
solana_weights.csv,956,0.000,382,0.300,116.228549,7.021135e-01,0.000000
solana_weights.csv,956,0.100,382,0.300,105.284983,2.145759e-01,0.000000
solana_weights.csv,956,0.200,382,0.300,94.341417,2.136840e-02,0.000000
solana_weights.csv,956,0.300,382,0.300,83.397850,4.459368e-04,0.000000
solana_weights.csv,956,0.000,382,0.330,127.713314,1.000000e+00,0.000000
solana_weights.csv,956,0.100,382,0.330,115.741146,6.790846e-01,0.000000
solana_weights.csv,956,0.200,382,0.330,103.768977,1.680150e-01,0.000000
solana_weights.csv,956,0.300,382,0.330,91.796809,1.019710e-02,0.000000
sui_weights.csv,122,0.000,48,0.200,9.878400,2.823778e-01,0.000000
sui_weights.csv,122,0.100,48,0.200,9.284003,1.980098e-01,0.000000
sui_weights.csv,122,0.200,48,0.200,8.689605,1.287310e-01,0.000000
sui_weights.csv,122,0.300,48,0.200,8.095208,7.630996e-02,0.000000
sui_weights.csv,122,0.000,48,0.250,12.206400,6.750277e-01,0.000000
sui_weights.csv,122,0.100,48,0.250,11.497235,5.555375e-01,0.000000
sui_weights.csv,122,0.200,48,0.250,10.788071,4.320005e-01,0.000000
sui_weights.csv,122,0.300,48,0.250,10.078906,3.136442e-01,0.000000
sui_weights.csv,122,0.000,48,0.300,14.452800,9.462862e-01,0.003180
sui_weights.csv,122,0.100,48,0.300,13.637028,8.724218e-01,0.001570
sui_weights.csv,122,0.200,48,0.300,12.821256,7.689730e-01,0.000820
sui_weights.csv,122,0.300,48,0.300,12.005485,6.420918e-01,0.000340
sui_weights.csv,122,0.000,48,0.330,15.912000,9.998378e-01,0.055300
sui_weights.csv,122,0.100,48,0.330,15.028997,9.793054e-01,0.031260
sui_weights.csv,122,0.200,48,0.330,14.145993,9.221966e-01,0.016630
sui_weights.csv,122,0.300,48,0.330,13.262990,8.283878e-01,0.008350
tezos_weights.csv,265,0.000,106,0.200,24.122490,1.760947e-01,0.000000
tezos_weights.csv,265,0.100,106,0.200,21.790241,6.046007e-02,0.000000
tezos_weights.csv,265,0.200,106,0.200,19.457992,1.333390e-02,0.000000
tezos_weights.csv,265,0.300,106,0.200,17.125743,1.576429e-03,0.000000
