file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
osmosis_weights.csv,100,0.300,40,0.200,6.978912,1.453509e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.250,10.915910,8.365632e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.250,10.144319,7.159313e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.250,9.372728,5.724249e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.250,8.601137,4.198501e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.300,12.787670,9.922687e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.300,11.908903,9.447903e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.300,11.030136,8.518799e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.300,10.151369,7.171545e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.330,13.686707,1.000000e+00,0.000000
osmosis_weights.csv,100,0.100,40,0.330,12.758036,9.913900e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.330,11.829365,9.382513e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.330,10.900695,8.344697e-01,0.000000
sei_weights.csv,40,0.000,16,0.200,3.853559,8.274454e-01,0.000000
sei_weights.csv,40,0.100,16,0.200,3.628203,7.655831e-01,0.000000
sei_weights.csv,40,0.200,16,0.200,3.402847,6.941517e-01,0.000000
sei_weights.csv,40,0.300,16,0.200,3.177491,6.141228e-01,0.000000
sei_weights.csv,40,0.000,16,0.250,4.668651,9.689484e-01,0.000000
sei_weights.csv,40,0.100,16,0.250,4.401786,9.363984e-01,0.000000
sei_weights.csv,40,0.200,16,0.250,4.134921,8.906734e-01,0.000000
sei_weights.csv,40,0.300,16,0.250,3.868056,8.310851e-01,0.000000
sei_weights.csv,40,0.000,16,0.300,5.457400,1.000000e+00,0.134810
sei_weights.csv,40,0.100,16,0.300,5.151660,9.978667e-01,0.102190
sei_weights.csv,40,0.200,16,0.300,4.845920,9.837911e-01,0.075750
sei_weights.csv,40,0.300,16,0.300,4.540180,9.548634e-01,0.053540
sei_weights.csv,40,0.000,16,0.330,5.457400,1.000000e+00,0.136540
sei_weights.csv,40,0.100,16,0.330,5.151660,9.978667e-01,0.100960
sei_weights.csv,40,0.200,16,0.330,4.845920,9.837911e-01,0.076600
sei_weights.csv,40,0.300,16,0.330,4.540180,9.548634e-01,0.055250
solana_weights.csv,957,0.000,382,0.200,81.237453,1.635162e-04,0.000000
solana_weights.csv,957,0.100,382,0.200,73.512871,1.976073e-06,0.000000
solana_weights.csv,957,0.200,382,0.200,65.788290,4.624829e-09,0.000000
solana_weights.csv,957,0.300,382,0.200,58.063709,1.088665e-12,0.000000
solana_weights.csv,957,0.000,382,0.250,99.609093,7.636992e-02,0.000000
solana_weights.csv,957,0.100,382,0.250,90.207014,6.137517e-03,0.000000
solana_weights.csv,957,0.200,382,0.250,80.804934,1.322883e-04,0.000000
solana_weights.csv,957,0.300,382,0.250,71.402854,4.547078e-07,0.000000
solana_weights.csv,957,0.000,382,0.300,115.917556,6.874618e-01,0.000000
solana_weights.csv,957,0.100,382,0.300,105.044295,2.067011e-01,0.000000
solana_weights.csv,957,0.200,382,0.300,94.171035,2.039027e-02,0.000000
solana_weights.csv,957,0.300,382,0.300,83.297775,4.265279e-04,0.000000
solana_weights.csv,957,0.000,382,0.330,127.163903,9.999248e-01,0.000000
solana_weights.csv,957,0.100,382,0.330,115.285758,6.572672e-01,0.000000
solana_weights.csv,957,0.200,382,0.330,103.407612,1.579851e-01,0.000000
solana_weights.csv,957,0.300,382,0.330,91.529466,9.386305e-03,0.000000
sui_weights.csv,122,0.000,48,0.200,9.902400,2.860545e-01,0.000000
sui_weights.csv,122,0.100,48,0.200,9.305603,2.008285e-01,0.000000
sui_weights.csv,122,0.200,48,0.200,8.708805,1.307092e-01,0.000000
sui_weights.csv,122,0.300,48,0.200,8.112008,7.755865e-02,0.000000
sui_weights.csv,122,0.000,48,0.250,12.235200,6.796713e-01,0.000000
sui_weights.csv,122,0.100,48,0.250,11.523155,5.600304e-01,0.000000
sui_weights.csv,122,0.200,48,0.250,10.811111,4.359833e-01,0.000000
sui_weights.csv,122,0.300,48,0.250,10.099066,3.168538e-01,0.000000
sui_weights.csv,122,0.000,48,0.300,14.467200,9.473057e-01,0.003290
sui_weights.csv,122,0.100,48,0.300,13.649988,8.738373e-01,0.001540
sui_weights.csv,122,0.200,48,0.300,12.832776,7.706163e-01,0.000580
sui_weights.csv,122,0.300,48,0.300,12.015565,6.437653e-01,0.000280
sui_weights.csv,122,0.000,48,0.330,15.921600,9.998713e-01,0.055490
sui_weights.csv,122,0.100,48,0.330,15.037637,9.796798e-01,0.030680
sui_weights.csv,122,0.200,48,0.330,14.153673,9.228546e-01,0.016090
sui_weights.csv,122,0.300,48,0.330,13.269710,8.292318e-01,0.007980
tezos_weights.csv,259,0.000,103,0.200,24.051392,2.310382e-01,0.000000
tezos_weights.csv,259,0.100,103,0.200,21.725790,8.727142e-02,0.000000
tezos_weights.csv,259,0.200,103,0.200,19.400187,2.167581e-02,0.000000
tezos_weights.csv,259,0.300,103,0.200,17.074585,2.982581e-03,0.000000
tezos_weights.csv,259,0.000,103,0.250,30.525391,8.535572e-01,0.000000
tezos_weights.csv,259,0.100,103,0.250,27.592157,5.775328e-01,0.000000
tezos_weights.csv,259,0.200,103,0.250,24.658923,2.821874e-01,0.000000
tezos_weights.csv,259,0.300,103,0.250,21.725689,8.726702e-02,0.000000
tezos_weights.csv,259,0.000,103,0.300,35.945631,1.000000e+00,0.000000
tezos_weights.csv,259,0.100,103,0.300,32.510141,9.664923e-01,0.000000
tezos_weights.csv,259,0.200,103,0.300,29.074651,7.282995e-01,0.000000
tezos_weights.csv,259,0.300,103,0.300,25.639161,3.742903e-01,0.000000
tezos_weights.csv,259,0.000,103,0.330,35.945631,1.000000e+00,0.000000
tezos_weights.csv,259,0.100,103,0.330,32.510141,9.664923e-01,0.000000
tezos_weights.csv,259,0.200,103,0.330,29.074651,7.282995e-01,0.000000
tezos_weights.csv,259,0.300,103,0.330,25.639161,3.742903e-01,0.000000
