file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
solana_weights.csv,957,0.200,382,0.250,77.844907,2.789369e-05,0.000000
solana_weights.csv,957,0.300,382,0.250,68.713040,5.758531e-08,0.000000
solana_weights.csv,957,0.000,382,0.300,116.559897,7.175421e-01,0.000000
solana_weights.csv,957,0.100,382,0.300,105.582486,2.245590e-01,0.000000
solana_weights.csv,957,0.200,382,0.300,94.605075,2.295840e-02,0.000000
solana_weights.csv,957,0.300,382,0.300,83.627664,4.935679e-04,0.000000
solana_weights.csv,957,0.000,382,0.330,127.632147,1.000000e+00,0.000000
solana_weights.csv,957,0.100,382,0.330,115.667260,6.755628e-01,0.000000
solana_weights.csv,957,0.200,382,0.330,103.702374,1.661355e-01,0.000000
solana_weights.csv,957,0.300,382,0.330,91.737487,1.001221e-02,0.000000
sui_weights.csv,122,0.000,48,0.200,9.921600,2.890092e-01,0.000000
sui_weights.csv,122,0.100,48,0.200,9.322883,2.030979e-01,0.000000
sui_weights.csv,122,0.200,48,0.200,8.724165,1.323045e-01,0.000000
sui_weights.csv,122,0.300,48,0.200,8.125448,7.856718e-02,0.000000
sui_weights.csv,122,0.000,48,0.250,12.240000,6.804432e-01,0.000000
sui_weights.csv,122,0.100,48,0.250,11.527475,5.607787e-01,0.000000
sui_weights.csv,122,0.200,48,0.250,10.814951,4.366477e-01,0.000000
sui_weights.csv,122,0.300,48,0.250,10.102426,3.173898e-01,0.000000
sui_weights.csv,122,0.000,48,0.300,14.486400,9.486496e-01,0.003240
sui_weights.csv,122,0.100,48,0.300,13.667268,8.757129e-01,0.001580
sui_weights.csv,122,0.200,48,0.300,12.848136,7.728000e-01,0.000710
sui_weights.csv,122,0.300,48,0.300,12.029005,6.459933e-01,0.000390
sui_weights.csv,122,0.000,48,0.330,15.945600,9.999381e-01,0.054430
sui_weights.csv,122,0.100,48,0.330,15.059237,9.806005e-01,0.032160
sui_weights.csv,122,0.200,48,0.330,14.172873,9.244873e-01,0.016700
sui_weights.csv,122,0.300,48,0.330,13.286510,8.313334e-01,0.008930
tezos_weights.csv,249,0.000,99,0.200,22.806357,2.189890e-01,0.000000
tezos_weights.csv,249,0.100,99,0.200,20.605240,8.330126e-02,0.000000
tezos_weights.csv,249,0.200,99,0.200,18.404122,2.109858e-02,0.000000
tezos_weights.csv,249,0.300,99,0.200,16.203004,3.014702e-03,0.000000
tezos_weights.csv,249,0.000,99,0.250,29.059622,8.368585e-01,0.000000
tezos_weights.csv,249,0.100,99,0.250,26.272937,5.631866e-01,0.000000
tezos_weights.csv,249,0.200,99,0.250,23.486252,2.767609e-01,0.000000
tezos_weights.csv,249,0.300,99,0.250,20.699567,8.747043e-02,0.000000
tezos_weights.csv,249,0.000,99,0.300,34.339533,1.000000e+00,0.000000
tezos_weights.csv,249,0.100,99,0.300,31.064616,9.606043e-01,0.000000
tezos_weights.csv,249,0.200,99,0.300,27.789698,7.220744e-01,0.000000
tezos_weights.csv,249,0.300,99,0.300,24.514781,3.756916e-01,0.000000
tezos_weights.csv,249,0.000,99,0.330,34.339533,1.000000e+00,0.000000
tezos_weights.csv,249,0.100,99,0.330,31.064616,9.606043e-01,0.000000
tezos_weights.csv,249,0.200,99,0.330,27.789698,7.220744e-01,0.000000
tezos_weights.csv,249,0.300,99,0.330,24.514781,3.756916e-01,0.000000
