file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,899,0.000,359,0.200,72.618674,3.867015e-05,0.000000
avalanche_weights.csv,899,0.100,359,0.200,65.955806,4.656901e-07,0.000000
avalanche_weights.csv,899,0.200,359,0.200,59.292937,1.260941e-09,0.000000
avalanche_weights.csv,899,0.300,359,0.200,52.630069,4.355276e-13,0.000000
avalanche_weights.csv,899,0.000,359,0.250,91.511603,5.571769e-02,0.000000
avalanche_weights.csv,899,0.100,359,0.250,83.159108,4.784486e-03,0.000000
avalanche_weights.csv,899,0.200,359,0.250,74.806613,1.275209e-04,0.000000
avalanche_weights.csv,899,0.300,359,0.250,66.454118,6.786502e-07,0.000000
avalanche_weights.csv,899,0.000,359,0.300,108.841942,6.984772e-01,0.000000
avalanche_weights.csv,899,0.100,359,0.300,98.956079,2.357827e-01,0.000000
avalanche_weights.csv,899,0.200,359,0.300,89.070216,3.009523e-02,0.000000
avalanche_weights.csv,899,0.300,359,0.300,79.184354,1.009052e-03,0.000000
avalanche_weights.csv,899,0.000,359,0.330,118.805722,9.979225e-01,0.000000
avalanche_weights.csv,899,0.100,359,0.330,108.043281,6.591410e-01,0.000000
avalanche_weights.csv,899,0.200,359,0.330,97.280840,1.795847e-01,0.000000
avalanche_weights.csv,899,0.300,359,0.330,86.518399,1.450262e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,9.496717,5.965117e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.747046,4.486253e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.997374,3.052140e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,7.247702,1.820827e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.908866,8.355955e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,10.057979,7.007971e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,9.207092,5.398824e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,8.356206,3.722611e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.976358,9.967319e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.998722,9.517216e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,11.021086,8.506923e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,10.043451,6.982230e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.866871,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.840183,9.937065e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.813496,9.369016e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.786809,8.184095e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,19.492273,4.146955e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,17.663046,2.165691e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,15.833818,8.454568e-02,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,14.004591,2.201380e-02,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,22.774536,8.011400e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,20.657083,5.583486e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,18.539629,3.049756e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,16.422175,1.188086e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.300,25.798965,9.903193e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.300,23.419068,8.606061e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.300,21.039172,6.054751e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,18.659275,3.180892e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,28.415937,1.000000e+00,0.000000
cosmoshub_weights.csv,200,0.100,80,0.330,25.814343,9.906633e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.330,23.212749,8.425626e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.330,20.611156,5.526492e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.413364,6.814826e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,4.092028,5.827634e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.770691,4.764506e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.449355,3.677717e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.529816,9.250508e-01,0.000000
injective_weights.csv,50,0.100,20,0.250,5.136835,8.591004e-01,0.000000
injective_weights.csv,50,0.200,20,0.250,4.743853,7.712138e-01,0.000000
injective_weights.csv,50,0.300,20,0.250,4.350872,6.630742e-01,0.000000
injective_weights.csv,50,0.000,20,0.300,6.390532,9.960306e-01,0.000000
injective_weights.csv,50,0.100,20,0.300,5.951479,9.717585e-01,0.000000
injective_weights.csv,50,0.200,20,0.300,5.512426,9.225979e-01,0.000000
injective_weights.csv,50,0.300,20,0.300,5.073372,8.463760e-01,0.000000
injective_weights.csv,50,0.000,20,0.330,7.200537,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.330,6.720483,1.000000e+00,0.000000
injective_weights.csv,50,0.200,20,0.330,6.240430,9.903426e-01,0.000000
injective_weights.csv,50,0.300,20,0.330,5.760376,9.535824e-01,0.000000
near_weights.csv,300,0.000,120,0.200,25.443218,6.227998e-02,0.000000
near_weights.csv,300,0.100,120,0.200,23.098896,1.621057e-02,0.000000
near_weights.csv,300,0.200,120,0.200,20.754574,2.609305e-03,0.000000
near_weights.csv,300,0.300,120,0.200,18.410252,2.161690e-04,0.000000
near_weights.csv,300,0.000,120,0.250,32.934994,6.033969e-01,0.000000
near_weights.csv,300,0.100,120,0.250,29.921495,3.225212e-01,0.000000
near_weights.csv,300,0.200,120,0.250,26.907996,1.196372e-01,0.000000
near_weights.csv,300,0.300,120,0.250,23.894496,2.682267e-02,0.000000
near_weights.csv,300,0.000,120,0.300,36.107589,8.694732e-01,0.000000
near_weights.csv,300,0.100,120,0.300,32.816830,5.920878e-01,0.000000
near_weights.csv,300,0.200,120,0.300,29.526071,2.898217e-01,0.000000
near_weights.csv,300,0.300,120,0.300,26.235312,9.006060e-02,0.000000
near_weights.csv,300,0.000,120,0.330,41.601215,1.000000e+00,0.000000
near_weights.csv,300,0.100,120,0.330,37.841094,9.597748e-01,0.000000
near_weights.csv,300,0.200,120,0.330,34.080972,7.098772e-01,0.000000
near_weights.csv,300,0.300,120,0.330,30.320851,3.570286e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.200,8.696747,4.386806e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.200,8.067072,3.179201e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.200,7.437398,2.105599e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.200,6.807723,1.242993e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.250,10.693788,8.047910e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.250,9.944410,6.804732e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.250,9.195031,5.375002e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.250,8.445652,3.895087e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.300,12.568936,9.846235e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.300,11.712042,9.279184e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.300,10.855149,8.281290e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.300,9.998255,6.901661e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.330,13.459866,1.000000e+00,0.000000
osmosis_weights.csv,100,0.100,40,0.330,12.553880,9.839977e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.330,11.647893,9.219227e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.330,10.741907,8.118910e-01,0.000000
sei_weights.csv,40,0.000,16,0.200,3.839649,8.239142e-01,0.000000
sei_weights.csv,40,0.100,16,0.200,3.615684,7.618599e-01,0.000000
sei_weights.csv,40,0.200,16,0.200,3.391719,6.903912e-01,0.000000
sei_weights.csv,40,0.300,16,0.200,3.167754,6.104942e-01,0.000000
sei_weights.csv,40,0.000,16,0.250,4.651625,9.672464e-01,0.000000
sei_weights.csv,40,0.100,16,0.250,4.386463,9.341380e-01,0.000000
sei_weights.csv,40,0.200,16,0.250,4.121300,8.879715e-01,0.000000
sei_weights.csv,40,0.300,16,0.250,3.856138,8.280959e-01,0.000000
sei_weights.csv,40,0.000,16,0.300,5.437946,1.000000e+00,0.131580
sei_weights.csv,40,0.100,16,0.300,5.134151,9.974275e-01,0.101040
sei_weights.csv,40,0.200,16,0.300,4.830356,9.826935e-01,0.074590
sei_weights.csv,40,0.300,16,0.300,4.526562,9.532001e-01,0.053520
sei_weights.csv,40,0.000,16,0.330,5.437946,1.000000e+00,0.133520
sei_weights.csv,40,0.100,16,0.330,5.134151,9.974275e-01,0.102160
sei_weights.csv,40,0.200,16,0.330,4.830356,9.826935e-01,0.074200
sei_weights.csv,40,0.300,16,0.330,4.526562,9.532001e-01,0.053140
solana_weights.csv,953,0.000,381,0.200,80.848975,1.535531e-04,0.000000
solana_weights.csv,953,0.100,381,0.200,73.163868,1.841854e-06,0.000000
solana_weights.csv,953,0.200,381,0.200,65.478760,4.287179e-09,0.000000
solana_weights.csv,953,0.300,381,0.200,57.793653,1.006797e-12,0.000000
solana_weights.csv,953,0.000,381,0.250,99.261458,7.548371e-02,0.000000
solana_weights.csv,953,0.100,381,0.250,89.895019,6.065497e-03,0.000000
solana_weights.csv,953,0.200,381,0.250,80.528579,1.311406e-04,0.000000
solana_weights.csv,953,0.300,381,0.250,71.162139,4.542945e-07,0.000000
solana_weights.csv,953,0.000,381,0.300,115.209782,6.688525e-01,0.000000
solana_weights.csv,953,0.100,381,0.300,104.408426,1.960409e-01,0.000000
solana_weights.csv,953,0.200,381,0.300,93.607070,1.885814e-02,0.000000
solana_weights.csv,953,0.300,381,0.300,82.805714,3.849799e-04,0.000000
solana_weights.csv,953,0.000,381,0.330,125.764681,9.959635e-01,0.000000
solana_weights.csv,953,0.100,381,0.330,114.027772,6.114494e-01,0.000000
solana_weights.csv,953,0.200,381,0.330,102.290864,1.367556e-01,0.000000
solana_weights.csv,953,0.300,381,0.330,90.553955,7.524532e-03,0.000000
sui_weights.csv,121,0.000,48,0.200,9.907200,2.867921e-01,0.000000
sui_weights.csv,121,0.100,48,0.200,9.313174,2.018214e-01,0.000000
sui_weights.csv,121,0.200,48,0.200,8.719148,1.317822e-01,0.000000
sui_weights.csv,121,0.300,48,0.200,8.125123,7.854268e-02,0.000000
sui_weights.csv,121,0.000,48,0.250,12.240000,6.804432e-01,0.000000
sui_weights.csv,121,0.100,48,0.250,11.531702,5.615107e-01,0.000000
sui_weights.csv,121,0.200,48,0.250,10.823405,4.381107e-01,0.000000
sui_weights.csv,121,0.300,48,0.250,10.115107,3.194157e-01,0.000000
sui_weights.csv,121,0.000,48,0.300,14.481600,9.483153e-01,0.003330
sui_weights.csv,121,0.100,48,0.300,13.668151,8.758083e-01,0.001490
sui_weights.csv,121,0.200,48,0.300,12.854701,7.737307e-01,0.000660
sui_weights.csv,121,0.300,48,0.300,12.041252,6.480204e-01,0.000240
sui_weights.csv,121,0.000,48,0.330,15.940800,9.999267e-01,0.055620
sui_weights.csv,121,0.100,48,0.330,15.060770,9.806650e-01,0.032170
sui_weights.csv,121,0.200,48,0.330,14.180739,9.251511e-01,0.017560
sui_weights.csv,121,0.300,48,0.330,13.300709,8.331004e-01,0.008620
tezos_weights.csv,264,0.000,105,0.200,24.547797,2.268467e-01,0.000000
tezos_weights.csv,264,0.100,105,0.200,22.172563,8.427457e-02,0.000000
tezos_weights.csv,264,0.200,105,0.200,19.797328,2.041562e-02,0.000000
tezos_weights.csv,264,0.300,105,0.200,17.422094,2.707570e-03,0.000000
tezos_weights.csv,264,0.000,105,0.250,31.146232,8.530440e-01,0.000000
tezos_weights.csv,264,0.100,105,0.250,28.150927,5.738105e-01,0.000000
tezos_weights.csv,264,0.200,105,0.250,25.155622,2.768821e-01,0.000000
tezos_weights.csv,264,0.300,105,0.250,22.160317,8.376249e-02,0.000000
tezos_weights.csv,264,0.000,105,0.300,36.664930,1.000000e+00,0.000000
tezos_weights.csv,264,0.100,105,0.300,33.157528,9.664487e-01,0.000000
tezos_weights.csv,264,0.200,105,0.300,29.650126,7.248682e-01,0.000000
tezos_weights.csv,264,0.300,105,0.300,26.142724,3.677708e-01,0.000000
tezos_weights.csv,264,0.000,105,0.330,36.664930,1.000000e+00,0.000000
tezos_weights.csv,264,0.100,105,0.330,33.157528,9.664487e-01,0.000000
tezos_weights.csv,264,0.200,105,0.330,29.650126,7.248682e-01,0.000000
tezos_weights.csv,264,0.300,105,0.330,26.142724,3.677708e-01,0.000000
