file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,910,0.000,364,0.200,73.398631,2.938690e-05,0.000000
avalanche_weights.csv,910,0.100,364,0.200,66.658768,3.221296e-07,0.000000
avalanche_weights.csv,910,0.200,364,0.200,59.918905,7.716990e-10,0.000000
avalanche_weights.csv,910,0.300,364,0.200,53.179042,2.266143e-13,0.000000
avalanche_weights.csv,910,0.000,364,0.250,92.557537,5.068647e-02,0.000000
avalanche_weights.csv,910,0.100,364,0.250,84.101783,4.110995e-03,0.000000
avalanche_weights.csv,910,0.200,364,0.250,75.646029,1.012626e-04,0.000000
avalanche_weights.csv,910,0.300,364,0.250,67.190276,4.830577e-07,0.000000
avalanche_weights.csv,910,0.000,364,0.300,110.273957,6.909312e-01,0.000000
avalanche_weights.csv,910,0.100,364,0.300,100.246561,2.279731e-01,0.000000
avalanche_weights.csv,910,0.200,364,0.300,90.219166,2.796466e-02,0.000000
avalanche_weights.csv,910,0.300,364,0.300,80.191770,8.798562e-04,0.000000
avalanche_weights.csv,910,0.000,364,0.330,120.358527,9.973717e-01,0.000000
avalanche_weights.csv,910,0.100,364,0.330,109.442675,6.500997e-01,0.000000
avalanche_weights.csv,910,0.200,364,0.330,98.526822,1.720941e-01,0.000000
avalanche_weights.csv,910,0.300,364,0.330,87.610969,1.321114e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,9.481314,5.935347e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.733183,4.458822e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.985051,3.029857e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,7.236920,1.805257e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.891218,8.331595e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,10.042096,6.979826e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,9.192974,5.370939e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,8.343852,3.698930e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.995118,9.970701e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,12.015606,9.529710e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,11.036094,8.526592e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,10.056583,7.005501e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.884176,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.855758,9.941037e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.827340,9.380799e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.798923,8.201502e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,19.461000,4.109318e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,17.634900,2.139780e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,15.808800,8.325764e-02,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,13.982700,2.159513e-02,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,22.748268,7.985306e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,20.633441,5.554153e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,18.518614,3.026956e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,16.403788,1.176205e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.300,25.773320,9.897314e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.300,23.395988,8.586362e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.300,21.018656,6.029625e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,18.641324,3.161075e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,28.394297,1.000000e+00,0.000000
cosmoshub_weights.csv,200,0.100,80,0.330,25.794867,9.902266e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.330,23.195438,8.410047e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.330,20.596008,5.507685e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.413867,6.816291e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,4.092481,5.829090e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.771094,4.765865e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.449707,3.678899e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.530661,9.251688e-01,0.000000
injective_weights.csv,50,0.100,20,0.250,5.137595,8.592492e-01,0.000000
injective_weights.csv,50,0.200,20,0.250,4.744529,7.713830e-01,0.000000
injective_weights.csv,50,0.300,20,0.250,4.351462,6.632502e-01,0.000000
injective_weights.csv,50,0.000,20,0.300,6.391985,9.960731e-01,0.000000
