file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,867,0.000,346,0.200,69.239089,3.611838e-05,0.000000
avalanche_weights.csv,867,0.100,346,0.200,62.873888,4.609309e-07,0.000000
avalanche_weights.csv,867,0.200,346,0.200,56.508687,1.365370e-09,0.000000
avalanche_weights.csv,867,0.300,346,0.200,50.143487,5.382950e-13,0.000000
avalanche_weights.csv,867,0.000,346,0.250,89.242193,7.865397e-02,0.000000
avalanche_weights.csv,867,0.100,346,0.250,81.076220,8.027495e-03,0.000000
avalanche_weights.csv,867,0.200,346,0.250,72.910248,2.670680e-04,0.000000
avalanche_weights.csv,867,0.300,346,0.250,64.744276,1.895152e-06,0.000000
avalanche_weights.csv,867,0.000,346,0.300,103.930499,6.590049e-01,0.000000
avalanche_weights.csv,867,0.100,346,0.300,94.455327,2.147540e-01,0.000000
avalanche_weights.csv,867,0.200,346,0.300,84.980155,2.694802e-02,0.000000
avalanche_weights.csv,867,0.300,346,0.300,75.504983,9.090970e-04,0.000000
avalanche_weights.csv,867,0.000,346,0.330,114.344297,9.971525e-01,0.000000
avalanche_weights.csv,867,0.100,346,0.330,103.947468,6.598676e-01,0.000000
avalanche_weights.csv,867,0.200,346,0.330,93.550640,1.843986e-01,0.000000
avalanche_weights.csv,867,0.300,346,0.330,83.153811,1.574820e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,8.989624,4.967769e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.290662,3.597390e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.591700,2.351636e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,6.892737,1.345206e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.039506,6.975227e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,9.275555,5.533753e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,8.511605,4.023290e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,7.747654,2.612353e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.008015,9.524113e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.127213,8.643325e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,10.246412,7.334488e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,9.365610,5.710342e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.560962,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.604866,9.860647e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.648770,9.220062e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.692673,8.046250e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,16.859691,1.493425e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,15.253722,5.805202e-02,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,13.647753,1.592790e-02,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,12.041784,2.683334e-03,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,20.583258,5.491850e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,18.644932,3.165054e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,16.706606,1.381641e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,14.768280,4.095023e-02,0.000000
