file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,858,0.000,343,0.200,70.795894,1.330537e-04,0.000000
avalanche_weights.csv,858,0.100,343,0.200,64.275979,2.272369e-06,0.000000
avalanche_weights.csv,858,0.200,343,0.200,57.756063,9.479075e-09,0.000000
avalanche_weights.csv,858,0.300,343,0.200,51.236147,5.638843e-12,0.000000
avalanche_weights.csv,858,0.000,343,0.250,86.370909,4.891875e-02,0.000000
avalanche_weights.csv,858,0.100,343,0.250,78.453399,4.212137e-03,0.000000
avalanche_weights.csv,858,0.200,343,0.250,70.535888,1.156473e-04,0.000000
avalanche_weights.csv,858,0.300,343,0.250,62.618378,6.562677e-07,0.000000
avalanche_weights.csv,858,0.000,343,0.300,103.970570,7.087261e-01,0.000000
avalanche_weights.csv,858,0.100,343,0.300,94.492977,2.494234e-01,0.000000
avalanche_weights.csv,858,0.200,343,0.300,85.015383,3.438469e-02,0.000000
avalanche_weights.csv,858,0.300,343,0.300,75.537790,1.304829e-03,0.000000
avalanche_weights.csv,858,0.000,343,0.330,116.011590,1.000000e+00,0.000000
avalanche_weights.csv,858,0.100,343,0.330,105.489802,7.810417e-01,0.000000
avalanche_weights.csv,858,0.200,343,0.330,94.968014,2.681289e-01,0.000000
avalanche_weights.csv,858,0.300,343,0.330,84.446225,2.942620e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,9.241203,5.466115e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.517083,4.033974e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.792962,2.690207e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,7.068842,1.571499e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.668032,8.009424e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,9.841229,6.616285e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,9.014426,5.017041e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,8.187623,3.402814e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,13.083143,9.984065e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,12.094829,9.586070e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,11.106515,8.617215e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,10.118200,7.113832e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.911159,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.880043,9.946965e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.848927,9.398945e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.817811,8.228490e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,19.755230,4.466425e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,17.899707,2.389979e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,16.044184,9.591432e-02,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,14.188661,2.578750e-02,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,22.992671,8.222679e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,20.853404,5.826411e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,18.714137,3.241756e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,16.574870,1.289709e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.300,25.993622,9.942079e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.300,23.594260,8.751489e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.300,21.194898,6.244575e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,18.795536,3.332879e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,28.548451,1.000000e+00,0.000000
cosmoshub_weights.csv,200,0.100,80,0.330,25.933606,9.931167e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.330,23.318761,8.519554e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.330,20.703916,5.641550e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.445129,6.906755e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,4.120616,5.919190e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.796103,4.850221e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.471590,3.752377e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.643553,9.400460e-01,0.000000
injective_weights.csv,50,0.100,20,0.250,5.239197,8.784094e-01,0.000000
injective_weights.csv,50,0.200,20,0.250,4.834842,7.934639e-01,0.000000
injective_weights.csv,50,0.300,20,0.250,4.430487,6.864520e-01,0.000000
injective_weights.csv,50,0.000,20,0.300,6.735056,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.300,6.261551,9.913012e-01,0.000000
injective_weights.csv,50,0.200,20,0.300,5.788045,9.565157e-01,0.000000
injective_weights.csv,50,0.300,20,0.300,5.314539,8.916607e-01,0.000000
injective_weights.csv,50,0.000,20,0.330,6.735056,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.330,6.261551,9.913012e-01,0.000000
injective_weights.csv,50,0.200,20,0.330,5.788045,9.565157e-01,0.000000
injective_weights.csv,50,0.300,20,0.330,5.314539,8.916607e-01,0.000000
near_weights.csv,298,0.000,119,0.200,25.124429,6.046296e-02,0.000000
near_weights.csv,298,0.100,119,0.200,22.811651,1.574450e-02,0.000000
near_weights.csv,298,0.200,119,0.200,20.498872,2.543071e-03,0.000000
near_weights.csv,298,0.300,119,0.200,18.186094,2.123475e-04,0.000000
near_weights.csv,298,0.000,119,0.250,32.813612,6.205916e-01,0.000000
near_weights.csv,298,0.100,119,0.250,29.811781,3.375943e-01,0.000000
near_weights.csv,298,0.200,119,0.250,26.809950,1.280740e-01,0.000000
near_weights.csv,298,0.300,119,0.250,23.808119,2.956639e-02,0.000000
near_weights.csv,298,0.000,119,0.300,36.475873,9.111569e-01,0.000000
near_weights.csv,298,0.100,119,0.300,33.147749,6.522403e-01,0.000000
near_weights.csv,298,0.200,119,0.300,29.819624,3.382746e-01,0.000000
near_weights.csv,298,0.300,119,0.300,26.491500,1.125723e-01,0.000000
near_weights.csv,298,0.000,119,0.330,39.635917,9.999920e-01,0.000000
near_weights.csv,298,0.100,119,0.330,36.031721,8.849419e-01,0.000000
near_weights.csv,298,0.200,119,0.330,32.427525,5.835121e-01,0.000000
near_weights.csv,298,0.300,119,0.330,28.823330,2.567238e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.200,8.053037,3.153478e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.200,7.447734,2.121689e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.200,6.842430,1.284162e-01,0.000000
