file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
cosmoshub_weights.csv,200,0.100,80,0.200,17.825858,2.318776e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,15.978540,9.226282e-02,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,14.131223,2.456031e-02,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,22.871109,8.106142e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,20.743998,5.691193e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,18.616887,3.134178e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,16.489776,1.232424e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.300,25.861690,9.916828e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.300,23.475521,8.653717e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.300,21.089352,6.116097e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,18.703183,3.229568e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,28.428859,1.000000e+00,0.000000
cosmoshub_weights.csv,200,0.100,80,0.330,25.825973,9.909193e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.330,23.223087,8.434896e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.330,20.620201,5.537721e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.442245,6.898455e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,4.118020,5.910903e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.793796,4.842446e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.469571,3.745591e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.618068,9.368431e-01,0.000000
injective_weights.csv,50,0.100,20,0.250,5.216261,8.742135e-01,0.000000
injective_weights.csv,50,0.200,20,0.250,4.814454,7.885755e-01,0.000000
injective_weights.csv,50,0.300,20,0.250,4.412648,6.812738e-01,0.000000
injective_weights.csv,50,0.000,20,0.300,6.719124,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.300,6.247212,9.906562e-01,0.000000
injective_weights.csv,50,0.200,20,0.300,5.775300,9.551774e-01,0.000000
injective_weights.csv,50,0.300,20,0.300,5.303387,8.897506e-01,0.000000
injective_weights.csv,50,0.000,20,0.330,6.719124,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.330,6.247212,9.906562e-01,0.000000
injective_weights.csv,50,0.200,20,0.330,5.775300,9.551774e-01,0.000000
injective_weights.csv,50,0.300,20,0.330,5.303387,8.897506e-01,0.000000
near_weights.csv,299,0.000,119,0.200,25.163806,6.165607e-02,0.000000
near_weights.csv,299,0.100,119,0.200,22.846422,1.611731e-02,0.000000
near_weights.csv,299,0.200,119,0.200,20.529038,2.614084e-03,0.000000
near_weights.csv,299,0.300,119,0.200,18.211654,2.192431e-04,0.000000
near_weights.csv,299,0.000,119,0.250,32.829570,6.221140e-01,0.000000
near_weights.csv,299,0.100,119,0.250,29.825209,3.387592e-01,0.000000
near_weights.csv,299,0.200,119,0.250,26.820847,1.286280e-01,0.000000
near_weights.csv,299,0.300,119,0.250,23.816485,2.971309e-02,0.000000
near_weights.csv,299,0.000,119,0.300,36.490292,9.119549e-01,0.000000
near_weights.csv,299,0.100,119,0.300,33.159657,6.533584e-01,0.000000
near_weights.csv,299,0.200,119,0.300,29.829023,3.390904e-01,0.000000
near_weights.csv,299,0.300,119,0.300,26.498388,1.128936e-01,0.000000
near_weights.csv,299,0.000,119,0.330,39.645938,9.999964e-01,0.000000
near_weights.csv,299,0.100,119,0.330,36.039539,8.854301e-01,0.000000
near_weights.csv,299,0.200,119,0.330,32.433139,5.840539e-01,0.000000
near_weights.csv,299,0.300,119,0.330,28.826739,2.569847e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.200,8.011177,3.077166e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.200,7.410059,2.063322e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.200,6.808942,1.244425e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.200,6.207824,6.546205e-02,0.000000
osmosis_weights.csv,100,0.000,40,0.250,10.072259,7.033198e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.250,9.345034,5.670095e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.250,8.617808,4.231254e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.250,7.890582,2.860952e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.300,12.917646,9.955510e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.300,12.025881,9.537230e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.300,11.134117,8.651981e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.300,10.242352,7.327604e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.330,13.806542,1.000000e+00,0.000000
osmosis_weights.csv,100,0.100,40,0.330,12.865888,9.943549e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.330,11.925234,9.460863e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.330,10.984580,8.458564e-01,0.000000
sei_weights.csv,40,0.000,16,0.200,3.666920,7.769098e-01,0.000000
sei_weights.csv,40,0.100,16,0.200,3.460228,7.132055e-01,0.000000
sei_weights.csv,40,0.200,16,0.200,3.253536,6.420015e-01,0.000000
sei_weights.csv,40,0.300,16,0.200,3.046844,5.644172e-01,0.000000
sei_weights.csv,40,0.000,16,0.250,4.429019,9.403084e-01,0.000000
sei_weights.csv,40,0.100,16,0.250,4.186117,9.005054e-01,0.000000
sei_weights.csv,40,0.200,16,0.250,3.943216,8.492900e-01,0.000000
sei_weights.csv,40,0.300,16,0.250,3.700314,7.864488e-01,0.000000
sei_weights.csv,40,0.000,16,0.300,5.110663,9.967713e-01,0.098140
sei_weights.csv,40,0.100,16,0.300,4.839596,9.833498e-01,0.074210
sei_weights.csv,40,0.200,16,0.300,4.568530,9.582201e-01,0.057910
sei_weights.csv,40,0.300,16,0.300,4.297464,9.201401e-01,0.041980
sei_weights.csv,40,0.000,16,0.330,5.740459,1.000000e+00,0.272600
sei_weights.csv,40,0.100,16,0.330,5.446413,1.000000e+00,0.222700
sei_weights.csv,40,0.200,16,0.330,5.152368,9.978836e-01,0.178360
sei_weights.csv,40,0.300,16,0.330,4.858322,9.846381e-01,0.137830
solana_weights.csv,956,0.000,382,0.200,81.366715,1.740799e-04,0.000000
solana_weights.csv,956,0.100,382,0.200,73.589667,2.079724e-06,0.000000
solana_weights.csv,956,0.200,382,0.200,65.812619,4.728929e-09,0.000000
solana_weights.csv,956,0.300,382,0.200,58.035571,1.050433e-12,0.000000
solana_weights.csv,956,0.000,382,0.250,96.676388,3.914313e-02,0.000000
solana_weights.csv,956,0.100,382,0.250,87.488247,2.360386e-03,0.000000
solana_weights.csv,956,0.200,382,0.250,78.300106,3.588383e-05,0.000000
solana_weights.csv,956,0.300,382,0.250,69.111965,7.938417e-08,0.000000
solana_weights.csv,956,0.000,382,0.300,117.052805,7.400976e-01,0.000000
solana_weights.csv,956,0.100,382,0.300,106.026813,2.399774e-01,0.000000
solana_weights.csv,956,0.200,382,0.300,95.000822,2.552727e-02,0.000000
solana_weights.csv,956,0.300,382,0.300,83.974830,5.742796e-04,0.000000
solana_weights.csv,956,0.000,382,0.330,128.120324,1.000000e+00,0.000000
solana_weights.csv,956,0.100,382,0.330,116.107455,6.964270e-01,0.000000
solana_weights.csv,956,0.200,382,0.330,104.094585,1.774045e-01,0.000000
solana_weights.csv,956,0.300,382,0.330,92.081716,1.112617e-02,0.000000
sui_weights.csv,122,0.000,48,0.200,9.888000,2.838463e-01,0.000000
sui_weights.csv,122,0.100,48,0.200,9.292643,1.991349e-01,0.000000
sui_weights.csv,122,0.200,48,0.200,8.697285,1.295201e-01,0.000000
sui_weights.csv,122,0.300,48,0.200,8.101928,7.680784e-02,0.000000
sui_weights.csv,122,0.000,48,0.250,12.220800,6.773521e-01,0.000000
sui_weights.csv,122,0.100,48,0.250,11.510195,5.577847e-01,0.000000
sui_weights.csv,122,0.200,48,0.250,10.799591,4.339913e-01,0.000000
sui_weights.csv,122,0.300,48,0.250,10.088986,3.152476e-01,0.000000
sui_weights.csv,122,0.000,48,0.300,14.467200,9.473057e-01,0.003070
sui_weights.csv,122,0.100,48,0.300,13.649988,8.738373e-01,0.001510
sui_weights.csv,122,0.200,48,0.300,12.832776,7.706163e-01,0.000680
sui_weights.csv,122,0.300,48,0.300,12.015565,6.437653e-01,0.000340
sui_weights.csv,122,0.000,48,0.330,15.926400,9.998866e-01,0.056270
sui_weights.csv,122,0.100,48,0.330,15.041957,9.798658e-01,0.030590
sui_weights.csv,122,0.200,48,0.330,14.157513,9.231826e-01,0.016280
sui_weights.csv,122,0.300,48,0.330,13.273070,8.296530e-01,0.008560
tezos_weights.csv,247,0.000,98,0.200,22.533388,2.189350e-01,0.000000
tezos_weights.csv,247,0.100,98,0.200,20.359401,8.375031e-02,0.000000
tezos_weights.csv,247,0.200,98,0.200,18.185415,2.141076e-02,0.000000
tezos_weights.csv,247,0.300,98,0.200,16.011428,3.104264e-03,0.000000
tezos_weights.csv,247,0.000,98,0.250,28.731632,8.355667e-01,0.000000
tezos_weights.csv,247,0.100,98,0.250,25.977497,5.631830e-01,0.000000
tezos_weights.csv,247,0.200,98,0.250,23.223363,2.780442e-01,0.000000
tezos_weights.csv,247,0.300,98,0.250,20.469228,8.867445e-02,0.000000
tezos_weights.csv,247,0.000,98,0.300,33.964675,1.000000e+00,0.000000
tezos_weights.csv,247,0.100,98,0.300,30.726912,9.600037e-01,0.000000
tezos_weights.csv,247,0.200,98,0.300,27.489149,7.224856e-01,0.000000
tezos_weights.csv,247,0.300,98,0.300,24.251386,3.778064e-01,0.000000
tezos_weights.csv,247,0.000,98,0.330,33.964675,1.000000e+00,0.000000
tezos_weights.csv,247,0.100,98,0.330,30.726912,9.600037e-01,0.000000
tezos_weights.csv,247,0.200,98,0.330,27.489149,7.224856e-01,0.000000
tezos_weights.csv,247,0.300,98,0.330,24.251386,3.778064e-01,0.000000
