file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,922,0.000,368,0.200,77.614390,1.637681e-04,0.000000
avalanche_weights.csv,922,0.100,368,0.200,70.491563,2.567292e-06,0.000000
avalanche_weights.csv,922,0.200,368,0.200,63.368735,9.272508e-09,0.000000
avalanche_weights.csv,922,0.300,368,0.200,56.245908,4.417659e-12,0.000000
avalanche_weights.csv,922,0.000,368,0.250,93.281508,4.570272e-02,0.000000
avalanche_weights.csv,922,0.100,368,0.250,84.751622,3.503563e-03,0.000000
avalanche_weights.csv,922,0.200,368,0.250,76.221736,7.999229e-05,0.000000
avalanche_weights.csv,922,0.300,368,0.250,67.691850,3.441128e-07,0.000000
avalanche_weights.csv,922,0.000,368,0.300,111.349276,6.815211e-01,0.000000
avalanche_weights.csv,922,0.100,368,0.300,101.212179,2.196015e-01,0.000000
avalanche_weights.csv,922,0.200,368,0.300,91.075082,2.591931e-02,0.000000
avalanche_weights.csv,922,0.300,368,0.300,80.937986,7.683515e-04,0.000000
avalanche_weights.csv,922,0.000,368,0.330,121.602825,9.969025e-01,0.000000
avalanche_weights.csv,922,0.100,368,0.330,110.560113,6.428156e-01,0.000000
avalanche_weights.csv,922,0.200,368,0.330,99.517401,1.661345e-01,0.000000
avalanche_weights.csv,922,0.300,368,0.330,88.474689,1.222079e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,9.482303,5.937261e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.734073,4.460584e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.985843,3.031287e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,7.237612,1.806255e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.893667,8.334985e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,10.044300,6.983737e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,9.194933,5.374809e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,8.345567,3.702214e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.998274,9.971252e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,12.018447,9.531795e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,11.038619,8.529889e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,10.058792,7.009410e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.887358,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.858622,9.941753e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.829886,9.382954e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.801150,8.204694e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,19.379990,4.012228e-01,0.000000
