file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
cosmoshub_weights.csv,200,0.300,80,0.330,19.128243,3.714670e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.480306,7.007225e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,4.152276,6.019831e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.824245,4.944927e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.496214,3.835260e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.647479,9.405315e-01,0.000000
injective_weights.csv,50,0.100,20,0.250,5.242731,8.790491e-01,0.000000
injective_weights.csv,50,0.200,20,0.250,4.837983,7.942120e-01,0.000000
injective_weights.csv,50,0.300,20,0.250,4.433235,6.872466e-01,0.000000
injective_weights.csv,50,0.000,20,0.300,6.747371,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.300,6.272634,9.917832e-01,0.000000
injective_weights.csv,50,0.200,20,0.300,5.797897,9.575352e-01,0.000000
injective_weights.csv,50,0.300,20,0.300,5.323160,8.931249e-01,0.000000
injective_weights.csv,50,0.000,20,0.330,6.747371,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.330,6.272634,9.917832e-01,0.000000
injective_weights.csv,50,0.200,20,0.330,5.797897,9.575352e-01,0.000000
injective_weights.csv,50,0.300,20,0.330,5.323160,8.931249e-01,0.000000
near_weights.csv,338,0.000,135,0.200,28.941635,5.130265e-02,0.000000
near_weights.csv,338,0.100,135,0.200,26.247176,1.149192e-02,0.000000
near_weights.csv,338,0.200,135,0.200,23.552716,1.488450e-03,0.000000
near_weights.csv,338,0.300,135,0.200,20.858257,9.014985e-05,0.000000
near_weights.csv,338,0.000,135,0.250,37.585313,6.141105e-01,0.000000
near_weights.csv,338,0.100,135,0.250,34.106368,3.135442e-01,0.000000
near_weights.csv,338,0.200,135,0.250,30.627422,1.055876e-01,0.000000
near_weights.csv,338,0.300,135,0.250,27.148477,1.998515e-02,0.000000
near_weights.csv,338,0.000,135,0.300,41.754625,9.193557e-01,0.000000
near_weights.csv,338,0.100,135,0.300,37.898689,6.417613e-01,0.000000
near_weights.csv,338,0.200,135,0.300,34.042753,3.086359e-01,0.000000
near_weights.csv,338,0.300,135,0.300,30.186817,8.865290e-02,0.000000
near_weights.csv,338,0.000,135,0.330,45.387977,1.000000e+00,0.000000
near_weights.csv,338,0.100,135,0.330,41.208646,8.902321e-01,0.000000
near_weights.csv,338,0.200,135,0.330,37.029316,5.644489e-01,0.000000
near_weights.csv,338,0.300,135,0.330,32.849986,2.235882e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.200,8.198904,3.423972e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.200,7.579014,2.330947e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.200,6.959123,1.428225e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.200,6.339233,7.636690e-02,0.000000
osmosis_weights.csv,100,0.000,40,0.250,10.200495,7.256224e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.250,9.460445,5.894942e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.250,8.720396,4.433535e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.250,7.980346,3.021364e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.300,12.057449,9.559941e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.300,11.211704,8.747407e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.300,10.365959,7.534080e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.300,9.520214,6.010435e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.330,13.836363,1.000000e+00,0.000000
osmosis_weights.csv,100,0.100,40,0.330,12.892727,9.949934e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.330,11.949090,9.479509e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.330,11.005454,8.486305e-01,0.000000
sei_weights.csv,40,0.000,16,0.200,3.671952,7.783609e-01,0.000000
sei_weights.csv,40,0.100,16,0.200,3.464757,7.146848e-01,0.000000
sei_weights.csv,40,0.200,16,0.200,3.257562,6.434537e-01,0.000000
sei_weights.csv,40,0.300,16,0.200,3.050367,5.657844e-01,0.000000
sei_weights.csv,40,0.000,16,0.250,4.414120,9.381863e-01,0.000000
sei_weights.csv,40,0.100,16,0.250,4.172708,8.979795e-01,0.000000
sei_weights.csv,40,0.200,16,0.250,3.931296,8.464774e-01,0.000000
sei_weights.csv,40,0.300,16,0.250,3.689884,7.834926e-01,0.000000
sei_weights.csv,40,0.000,16,0.300,5.143464,9.976664e-01,0.106510
sei_weights.csv,40,0.100,16,0.300,4.869117,9.853557e-01,0.080580
sei_weights.csv,40,0.200,16,0.300,4.594771,9.612006e-01,0.059340
sei_weights.csv,40,0.300,16,0.300,4.320425,9.238942e-01,0.044030
sei_weights.csv,40,0.000,16,0.330,5.866716,1.000000e+00,0.309080
sei_weights.csv,40,0.100,16,0.330,5.560044,1.000000e+00,0.248850
sei_weights.csv,40,0.200,16,0.330,5.253373,9.995944e-01,0.196250
sei_weights.csv,40,0.300,16,0.330,4.946701,9.899775e-01,0.152230
solana_weights.csv,938,0.000,375,0.200,78.456945,1.006776e-04,0.000000
solana_weights.csv,938,0.100,375,0.200,70.971058,1.110824e-06,0.000000
solana_weights.csv,938,0.200,375,0.200,63.485172,2.350717e-09,0.000000
solana_weights.csv,938,0.300,375,0.200,55.999286,4.920313e-13,0.000000
solana_weights.csv,938,0.000,375,0.250,94.189113,3.474946e-02,0.000000
solana_weights.csv,938,0.100,375,0.250,85.249946,2.074214e-03,0.000000
solana_weights.csv,938,0.200,375,0.250,76.310779,3.182684e-05,0.000000
solana_weights.csv,938,0.300,375,0.250,67.371612,7.310221e-08,0.000000
solana_weights.csv,938,0.000,375,0.300,114.263177,7.144103e-01,0.000000
solana_weights.csv,938,0.100,375,0.300,103.516497,2.262291e-01,0.000000
solana_weights.csv,938,0.200,375,0.300,92.769817,2.393338e-02,0.000000
solana_weights.csv,938,0.300,375,0.300,82.023136,5.497449e-04,0.000000
solana_weights.csv,938,0.000,375,0.330,124.841943,9.999333e-01,0.000000
solana_weights.csv,938,0.100,375,0.330,113.157322,6.615705e-01,0.000000
solana_weights.csv,938,0.200,375,0.330,101.472702,1.622959e-01,0.000000
solana_weights.csv,938,0.300,375,0.330,89.788081,1.002189e-02,0.000000
sui_weights.csv,123,0.000,49,0.200,10.079300,2.743071e-01,0.000000
sui_weights.csv,123,0.100,49,0.200,9.469744,1.904770e-01,0.000000
sui_weights.csv,123,0.200,49,0.200,8.860188,1.223242e-01,0.000000
sui_weights.csv,123,0.300,49,0.200,8.250632,7.140437e-02,0.000000
sui_weights.csv,123,0.000,49,0.250,12.470500,6.710931e-01,0.000000
sui_weights.csv,123,0.100,49,0.250,11.741336,5.495595e-01,0.000000
sui_weights.csv,123,0.200,49,0.250,11.012172,4.244019e-01,0.000000
sui_weights.csv,123,0.300,49,0.250,10.283009,3.052477e-01,0.000000
sui_weights.csv,123,0.000,49,0.300,14.753900,9.451984e-01,0.000000
sui_weights.csv,123,0.100,49,0.300,13.915908,8.693736e-01,0.000000
sui_weights.csv,123,0.200,49,0.300,13.077917,7.632895e-01,0.000000
sui_weights.csv,123,0.300,49,0.300,12.239925,6.336107e-01,0.000000
sui_weights.csv,123,0.000,49,0.330,16.248400,9.998520e-01,0.015730
sui_weights.csv,123,0.100,49,0.330,15.340633,9.788149e-01,0.007480
sui_weights.csv,123,0.200,49,0.330,14.432866,9.199688e-01,0.003580
sui_weights.csv,123,0.300,49,0.330,13.525100,8.233622e-01,0.001510
tezos_weights.csv,250,0.000,100,0.200,24.535547,3.493959e-01,0.000000
tezos_weights.csv,250,0.100,100,0.200,22.161993,1.530378e-01,0.000000
tezos_weights.csv,250,0.200,100,0.200,19.788438,4.548251e-02,0.000000
tezos_weights.csv,250,0.300,100,0.200,17.414883,7.826804e-03,0.000000
tezos_weights.csv,250,0.000,100,0.250,31.554430,9.671236e-01,0.000000
tezos_weights.csv,250,0.100,100,0.250,28.518987,7.626879e-01,0.000000
tezos_weights.csv,250,0.200,100,0.250,25.483544,4.466412e-01,0.000000
tezos_weights.csv,250,0.300,100,0.250,22.448101,1.721412e-01,0.000000
tezos_weights.csv,250,0.000,100,0.300,31.554430,9.671236e-01,0.000000
tezos_weights.csv,250,0.100,100,0.300,28.518987,7.626879e-01,0.000000
tezos_weights.csv,250,0.200,100,0.300,25.483544,4.466412e-01,0.000000
tezos_weights.csv,250,0.300,100,0.300,22.448101,1.721412e-01,0.000000
tezos_weights.csv,250,0.000,100,0.330,37.261659,1.000000e+00,0.000000
tezos_weights.csv,250,0.100,100,0.330,33.695493,1.000000e+00,0.000000
tezos_weights.csv,250,0.200,100,0.330,30.129327,8.926388e-01,0.000000
tezos_weights.csv,250,0.300,100,0.330,26.563161,5.626076e-01,0.000000
