file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,877,0.000,350,0.200,70.736838,4.816720e-05,0.000000
avalanche_weights.csv,877,0.100,350,0.200,64.221877,6.311013e-07,0.000000
avalanche_weights.csv,877,0.200,350,0.200,57.706916,1.902822e-09,0.000000
avalanche_weights.csv,877,0.300,350,0.200,51.191956,7.534324e-13,0.000000
avalanche_weights.csv,877,0.000,350,0.250,90.822412,8.617308e-02,0.000000
avalanche_weights.csv,877,0.100,350,0.250,82.498438,8.940791e-03,0.000000
avalanche_weights.csv,877,0.200,350,0.250,74.174463,2.992754e-04,0.000000
avalanche_weights.csv,877,0.300,350,0.250,65.850489,2.104466e-06,0.000000
avalanche_weights.csv,877,0.000,350,0.300,107.932701,7.901081e-01,0.000000
avalanche_weights.csv,877,0.100,350,0.300,98.097242,3.098377e-01,0.000000
avalanche_weights.csv,877,0.200,350,0.300,88.261783,4.749467e-02,0.000000
avalanche_weights.csv,877,0.300,350,0.300,78.426323,1.998663e-03,0.000000
avalanche_weights.csv,877,0.000,350,0.330,117.683445,1.000000e+00,0.000000
avalanche_weights.csv,877,0.100,350,0.330,106.992638,7.470913e-01,0.000000
avalanche_weights.csv,877,0.200,350,0.330,96.301830,2.379941e-01,0.000000
avalanche_weights.csv,877,0.300,350,0.330,85.611023,2.339636e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,8.816664,4.624217e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.134998,3.304629e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.453331,2.130427e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,6.771665,1.201043e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.170222,7.204155e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,9.393199,5.764203e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,8.616177,4.228050e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,7.839155,2.770502e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.369817,9.752934e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.452836,9.021967e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,10.535854,7.806756e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,9.618872,6.199414e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.224643,9.997023e-01,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.262179,9.692914e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.299714,8.851507e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.337250,7.486713e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,19.910815,4.657532e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,18.039734,2.527925e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,16.168652,1.030999e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,14.297571,2.824293e-02,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,22.918887,8.152312e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,20.786998,5.744393e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,18.655110,3.176289e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,16.523221,1.254743e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.300,25.758942,9.893941e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.300,23.383048,8.575264e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.300,21.007153,6.015528e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,18.631259,3.149986e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,28.360045,1.000000e+00,0.000000
cosmoshub_weights.csv,200,0.100,80,0.330,25.764040,9.895144e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.330,23.168036,8.385251e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.330,20.572031,5.477906e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.496347,7.052565e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,4.166712,6.065450e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.837078,4.988028e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.507443,3.873118e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.671503,9.434554e-01,0.000000
injective_weights.csv,50,0.100,20,0.250,5.264353,8.829244e-01,0.000000
injective_weights.csv,50,0.200,20,0.250,4.857203,7.987602e-01,0.000000
injective_weights.csv,50,0.300,20,0.250,4.450052,6.920902e-01,0.000000
injective_weights.csv,50,0.000,20,0.300,6.776808,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.300,6.299127,9.928771e-01,0.000000
injective_weights.csv,50,0.200,20,0.300,5.821446,9.599193e-01,0.000000
injective_weights.csv,50,0.300,20,0.300,5.343765,8.965818e-01,0.000000
injective_weights.csv,50,0.000,20,0.330,6.776808,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.330,6.299127,9.928771e-01,0.000000
injective_weights.csv,50,0.200,20,0.330,5.821446,9.599193e-01,0.000000
injective_weights.csv,50,0.300,20,0.330,5.343765,8.965818e-01,0.000000
near_weights.csv,303,0.000,121,0.200,25.773155,6.445064e-02,0.000000
near_weights.csv,303,0.100,121,0.200,23.395509,1.678055e-02,0.000000
near_weights.csv,303,0.200,121,0.200,21.017864,2.693299e-03,0.000000
near_weights.csv,303,0.300,121,0.200,18.640218,2.214445e-04,0.000000
near_weights.csv,303,0.000,121,0.250,33.630873,6.406606e-01,0.000000
near_weights.csv,303,0.100,121,0.250,30.547323,3.516913e-01,0.000000
near_weights.csv,303,0.200,121,0.250,27.463774,1.339578e-01,0.000000
near_weights.csv,303,0.300,121,0.250,24.380225,3.081915e-02,0.000000
near_weights.csv,303,0.000,121,0.300,37.375512,9.249410e-01,0.000000
near_weights.csv,303,0.100,121,0.300,33.957433,6.709574e-01,0.000000
near_weights.csv,303,0.200,121,0.300,30.539354,3.509971e-01,0.000000
near_weights.csv,303,0.300,121,0.300,27.121274,1.170204e-01,0.000000
near_weights.csv,303,0.000,121,0.330,40.600106,1.000000e+00,0.000000
near_weights.csv,303,0.100,121,0.330,36.899501,8.989603e-01,0.000000
near_weights.csv,303,0.200,121,0.330,33.198897,5.998576e-01,0.000000
near_weights.csv,303,0.300,121,0.330,29.498292,2.653756e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.200,8.261745,3.542491e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.200,7.635571,2.423801e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.200,7.009396,1.492942e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.200,6.383222,8.026282e-02,0.000000
osmosis_weights.csv,100,0.000,40,0.250,10.300513,7.425574e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.250,9.550461,6.068604e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.250,8.800410,4.591979e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.250,8.050359,3.148577e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.300,12.218341,9.666523e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.300,11.356507,8.916318e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.300,10.494673,7.741891e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.300,9.632839,6.225986e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.330,14.012970,1.000000e+00,0.000000
osmosis_weights.csv,100,0.100,40,0.330,13.051673,9.979759e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.330,12.090376,9.583001e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.330,11.129079,8.645668e-01,0.000000
sei_weights.csv,40,0.000,16,0.200,3.745189,7.989284e-01,0.000000
sei_weights.csv,40,0.100,16,0.200,3.530670,7.358000e-01,0.000000
sei_weights.csv,40,0.200,16,0.200,3.316151,6.643070e-01,0.000000
sei_weights.csv,40,0.300,16,0.200,3.101632,5.855200e-01,0.000000
sei_weights.csv,40,0.000,16,0.250,4.505429,9.505532e-01,0.000000
sei_weights.csv,40,0.100,16,0.250,4.254886,9.129129e-01,0.000000
sei_weights.csv,40,0.200,16,0.250,4.004343,8.632724e-01,0.000000
sei_weights.csv,40,0.300,16,0.250,3.753800,8.012786e-01,0.000000
sei_weights.csv,40,0.000,16,0.300,5.260090,9.996601e-01,0.114510
sei_weights.csv,40,0.100,16,0.300,4.974081,9.913883e-01,0.087170
sei_weights.csv,40,0.200,16,0.300,4.688072,9.708296e-01,0.062860
sei_weights.csv,40,0.300,16,0.300,4.402063,9.364389e-01,0.045100
sei_weights.csv,40,0.000,16,0.330,6.004468,1.000000e+00,0.323810
sei_weights.csv,40,0.100,16,0.330,5.684021,1.000000e+00,0.264250
sei_weights.csv,40,0.200,16,0.330,5.363575,1.000000e+00,0.210380
sei_weights.csv,40,0.300,16,0.330,5.043128,9.944489e-01,0.160740
solana_weights.csv,951,0.000,380,0.200,80.922642,1.805671e-04,0.000000
solana_weights.csv,951,0.100,380,0.200,73.189999,2.205981e-06,0.000000
solana_weights.csv,951,0.200,380,0.200,65.457356,5.177288e-09,0.000000
solana_weights.csv,951,0.300,380,0.200,57.724714,1.202859e-12,0.000000
solana_weights.csv,951,0.000,380,0.250,96.818664,4.654865e-02,0.000000
solana_weights.csv,951,0.100,380,0.250,87.616293,3.022856e-03,0.000000
solana_weights.csv,951,0.200,380,0.250,78.413922,5.029556e-05,0.000000
