file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
avalanche_weights.csv,869,0.000,347,0.200,72.621065,2.024560e-04,0.000000
avalanche_weights.csv,869,0.100,347,0.200,65.957923,3.773327e-06,0.000000
avalanche_weights.csv,869,0.200,347,0.200,59.294780,1.744247e-08,0.000000
avalanche_weights.csv,869,0.300,347,0.200,52.631638,1.177630e-11,0.000000
avalanche_weights.csv,869,0.000,347,0.250,88.198474,5.775593e-02,0.000000
avalanche_weights.csv,869,0.100,347,0.250,80.137315,5.243763e-03,0.000000
avalanche_weights.csv,869,0.200,347,0.250,72.076156,1.526114e-04,0.000000
avalanche_weights.csv,869,0.300,347,0.250,64.014996,9.263334e-07,0.000000
avalanche_weights.csv,869,0.000,347,0.300,106.424529,7.652629e-01,0.000000
avalanche_weights.csv,869,0.100,347,0.300,96.740419,2.910557e-01,0.000000
avalanche_weights.csv,869,0.200,347,0.300,87.056309,4.353508e-02,0.000000
avalanche_weights.csv,869,0.300,347,0.300,77.372199,1.803908e-03,0.000000
avalanche_weights.csv,869,0.000,347,0.330,116.779793,1.000000e+00,0.000000
avalanche_weights.csv,869,0.100,347,0.330,106.179950,7.538723e-01,0.000000
avalanche_weights.csv,869,0.200,347,0.330,95.580106,2.448544e-01,0.000000
avalanche_weights.csv,869,0.300,347,0.330,84.980262,2.488167e-02,0.000000
celestia_weights.csv,100,0.000,40,0.200,8.902653,4.794952e-01,0.000000
celestia_weights.csv,100,0.100,40,0.200,8.212388,3.449308e-01,0.000000
celestia_weights.csv,100,0.200,40,0.200,7.522123,2.239165e-01,0.000000
celestia_weights.csv,100,0.300,40,0.200,6.831857,1.271539e-01,0.000000
celestia_weights.csv,100,0.000,40,0.250,10.966528,8.434382e-01,0.000000
celestia_weights.csv,100,0.100,40,0.250,10.149875,7.168954e-01,0.000000
celestia_weights.csv,100,0.200,40,0.250,9.333222,5.646964e-01,0.000000
celestia_weights.csv,100,0.300,40,0.250,8.516570,4.032973e-01,0.000000
celestia_weights.csv,100,0.000,40,0.300,12.755901,9.913248e-01,0.000000
celestia_weights.csv,100,0.100,40,0.300,11.840311,9.391736e-01,0.000000
celestia_weights.csv,100,0.200,40,0.300,10.924721,8.377699e-01,0.000000
celestia_weights.csv,100,0.300,40,0.300,10.009131,6.921116e-01,0.000000
celestia_weights.csv,100,0.000,40,0.330,13.583352,1.000000e+00,0.000000
celestia_weights.csv,100,0.100,40,0.330,12.625017,9.868408e-01,0.000000
celestia_weights.csv,100,0.200,40,0.330,11.666682,9.237041e-01,0.000000
celestia_weights.csv,100,0.300,40,0.330,10.708347,8.069515e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.200,16.816469,1.461325e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.200,15.214822,5.651894e-02,0.000000
cosmoshub_weights.csv,200,0.200,80,0.200,13.613175,1.541718e-02,0.000000
cosmoshub_weights.csv,200,0.300,80,0.200,12.011528,2.579414e-03,0.000000
cosmoshub_weights.csv,200,0.000,80,0.250,20.536436,5.433680e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.250,18.602792,3.118706e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.250,16.669149,1.355100e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.250,14.735505,3.994815e-02,0.000000
cosmoshub_weights.csv,200,0.000,80,0.300,26.295128,9.982516e-01,0.000000
cosmoshub_weights.csv,200,0.100,80,0.300,23.865615,8.962066e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.300,21.436102,6.534875e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,19.006589,3.573426e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,28.918619,1.000000e+00,0.000000
cosmoshub_weights.csv,200,0.100,80,0.330,26.266757,9.979725e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.330,23.614895,8.768135e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.330,20.963033,5.961383e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.306807,6.498472e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,3.996127,5.516225e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.685446,4.476008e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.374765,3.428859e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.488849,9.192043e-01,0.000000
injective_weights.csv,50,0.100,20,0.250,5.099964,8.517777e-01,0.000000
injective_weights.csv,50,0.200,20,0.250,4.711079,7.629286e-01,0.000000
injective_weights.csv,50,0.300,20,0.250,4.322194,6.544884e-01,0.000000
injective_weights.csv,50,0.000,20,0.300,6.600129,9.997764e-01,0.000000
injective_weights.csv,50,0.100,20,0.300,6.140116,9.850611e-01,0.000000
injective_weights.csv,50,0.200,20,0.300,5.680103,9.444827e-01,0.000000
injective_weights.csv,50,0.300,20,0.300,5.220091,8.749193e-01,0.000000
injective_weights.csv,50,0.000,20,0.330,6.600129,9.997764e-01,0.000000
injective_weights.csv,50,0.100,20,0.330,6.140116,9.850611e-01,0.000000
injective_weights.csv,50,0.200,20,0.330,5.680103,9.444827e-01,0.000000
injective_weights.csv,50,0.300,20,0.330,5.220091,8.749193e-01,0.000000
near_weights.csv,330,0.000,132,0.200,27.797679,4.294105e-02,0.000000
near_weights.csv,330,0.100,132,0.200,25.217911,9.438918e-03,0.000000
near_weights.csv,330,0.200,132,0.200,22.638143,1.207535e-03,0.000000
near_weights.csv,330,0.300,132,0.200,20.058376,7.296334e-05,0.000000
near_weights.csv,330,0.000,132,0.250,36.124703,5.642377e-01,0.000000
near_weights.csv,330,0.100,132,0.250,32.792233,2.789095e-01,0.000000
near_weights.csv,330,0.200,132,0.250,29.459763,9.143083e-02,0.000000
near_weights.csv,330,0.300,132,0.250,26.127292,1.698625e-02,0.000000
near_weights.csv,330,0.000,132,0.300,40.111523,8.819219e-01,0.000000
near_weights.csv,330,0.100,132,0.300,36.420370,5.910753e-01,0.000000
near_weights.csv,330,0.200,132,0.300,32.729218,2.742398e-01,0.000000
near_weights.csv,330,0.300,132,0.300,29.038066,7.655665e-02,0.000000
near_weights.csv,330,0.000,132,0.330,43.610263,9.988397e-01,0.000000
near_weights.csv,330,0.100,132,0.330,39.609237,8.502357e-01,0.000000
near_weights.csv,330,0.200,132,0.330,35.608210,5.172488e-01,0.000000
near_weights.csv,330,0.300,132,0.330,31.607184,1.979593e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.200,8.268131,3.554595e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.200,7.641318,2.433324e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.200,7.014505,1.499607e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.200,6.387692,8.066567e-02,0.000000
osmosis_weights.csv,100,0.000,40,0.250,10.268855,7.372425e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.250,9.521970,6.013817e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.250,8.775084,4.541779e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.250,8.028199,3.108122e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.300,12.143415,9.618794e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.300,11.289073,8.839157e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.300,10.434732,7.646057e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.300,9.580390,6.125964e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.330,13.936770,1.000000e+00,0.000000
osmosis_weights.csv,100,0.100,40,0.330,12.983093,9.968555e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.330,12.029416,9.539803e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.330,11.075739,8.577949e-01,0.000000
sei_weights.csv,40,0.000,16,0.200,3.668127,7.772583e-01,0.000000
sei_weights.csv,40,0.100,16,0.200,3.461314,7.135606e-01,0.000000
sei_weights.csv,40,0.200,16,0.200,3.254502,6.423500e-01,0.000000
sei_weights.csv,40,0.300,16,0.200,3.047689,5.647452e-01,0.000000
sei_weights.csv,40,0.000,16,0.250,4.411203,9.377659e-01,0.000000
sei_weights.csv,40,0.100,16,0.250,4.170082,8.974808e-01,0.000000
sei_weights.csv,40,0.200,16,0.250,3.928962,8.459234e-01,0.000000
sei_weights.csv,40,0.300,16,0.250,3.687842,7.829113e-01,0.000000
sei_weights.csv,40,0.000,16,0.300,5.149808,9.978223e-01,0.108310
sei_weights.csv,40,0.100,16,0.300,4.874827,9.857278e-01,0.079120
sei_weights.csv,40,0.200,16,0.300,4.599846,9.617632e-01,0.059440
sei_weights.csv,40,0.300,16,0.300,4.324866,9.246089e-01,0.044050
sei_weights.csv,40,0.000,16,0.330,5.878239,1.000000e+00,0.310850
sei_weights.csv,40,0.100,16,0.330,5.570415,1.000000e+00,0.251530
sei_weights.csv,40,0.200,16,0.330,5.262591,9.996831e-01,0.196130
sei_weights.csv,40,0.300,16,0.330,4.954767,9.904050e-01,0.152200
solana_weights.csv,951,0.000,380,0.200,79.238204,7.768444e-05,0.000000
solana_weights.csv,951,0.100,380,0.200,71.674005,7.795313e-07,0.000000
solana_weights.csv,951,0.200,380,0.200,64.109806,1.456576e-09,0.000000
solana_weights.csv,951,0.300,380,0.200,56.545607,2.581504e-13,0.000000
solana_weights.csv,951,0.000,380,0.250,95.953997,3.774861e-02,0.000000
solana_weights.csv,951,0.100,380,0.250,86.838093,2.267294e-03,0.000000
solana_weights.csv,951,0.200,380,0.250,77.722188,3.451774e-05,0.000000
solana_weights.csv,951,0.300,380,0.250,68.606284,7.707249e-08,0.000000
solana_weights.csv,951,0.000,380,0.300,116.803421,7.575788e-01,0.000000
solana_weights.csv,951,0.100,380,0.300,105.802364,2.537298e-01,0.000000
solana_weights.csv,951,0.200,380,0.300,94.801307,2.814802e-02,0.000000
solana_weights.csv,951,0.300,380,0.300,83.800250,6.693753e-04,0.000000
solana_weights.csv,951,0.000,380,0.330,127.659668,1.000000e+00,0.000000
solana_weights.csv,951,0.100,380,0.330,115.692860,7.068294e-01,0.000000
solana_weights.csv,951,0.200,380,0.330,103.726052,1.842939e-01,0.000000
solana_weights.csv,951,0.300,380,0.330,91.759244,1.195577e-02,0.000000
sui_weights.csv,121,0.000,48,0.200,9.907200,2.867921e-01,0.000000
sui_weights.csv,121,0.100,48,0.200,9.313174,2.018214e-01,0.000000
sui_weights.csv,121,0.200,48,0.200,8.719148,1.317822e-01,0.000000
sui_weights.csv,121,0.300,48,0.200,8.125123,7.854268e-02,0.000000
sui_weights.csv,121,0.000,48,0.250,12.264000,6.842940e-01,0.000000
sui_weights.csv,121,0.100,48,0.250,11.553302,5.652486e-01,0.000000
sui_weights.csv,121,0.200,48,0.250,10.842605,4.414359e-01,0.000000
sui_weights.csv,121,0.300,48,0.250,10.131907,3.221063e-01,0.000000
sui_weights.csv,121,0.000,48,0.300,14.515200,9.506321e-01,0.003540
sui_weights.csv,121,0.100,48,0.300,13.698391,8.790568e-01,0.001570
sui_weights.csv,121,0.200,48,0.300,12.881581,7.775252e-01,0.000820
sui_weights.csv,121,0.300,48,0.300,12.064772,6.519042e-01,0.000370
sui_weights.csv,121,0.000,48,0.330,15.984000,9.999947e-01,0.057270
