file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk
cosmoshub_weights.csv,200,0.200,80,0.300,20.987185,5.991036e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.300,18.613787,3.130772e-01,0.000000
cosmoshub_weights.csv,200,0.000,80,0.330,28.312398,1.000000e+00,0.000000
cosmoshub_weights.csv,200,0.100,80,0.330,25.721158,9.884812e-01,0.000000
cosmoshub_weights.csv,200,0.200,80,0.330,23.129918,8.350483e-01,0.000000
cosmoshub_weights.csv,200,0.300,80,0.330,20.538678,5.436467e-01,0.000000
injective_weights.csv,50,0.000,20,0.200,4.480888,7.008874e-01,0.000000
injective_weights.csv,50,0.100,20,0.200,4.152799,6.021487e-01,0.000000
injective_weights.csv,50,0.200,20,0.200,3.824710,4.946490e-01,0.000000
injective_weights.csv,50,0.300,20,0.200,3.496621,3.836632e-01,0.000000
injective_weights.csv,50,0.000,20,0.250,5.653431,9.412634e-01,0.000000
injective_weights.csv,50,0.100,20,0.250,5.248088,8.800155e-01,0.000000
injective_weights.csv,50,0.200,20,0.250,4.842745,7.953436e-01,0.000000
injective_weights.csv,50,0.300,20,0.250,4.437402,6.884496e-01,0.000000
injective_weights.csv,50,0.000,20,0.300,6.755244,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.300,6.279720,9.920838e-01,0.000000
injective_weights.csv,50,0.200,20,0.300,5.804195,9.581801e-01,0.000000
injective_weights.csv,50,0.300,20,0.300,5.328671,8.940555e-01,0.000000
injective_weights.csv,50,0.000,20,0.330,6.755244,1.000000e+00,0.000000
injective_weights.csv,50,0.100,20,0.330,6.279720,9.920838e-01,0.000000
injective_weights.csv,50,0.200,20,0.330,5.804195,9.581801e-01,0.000000
injective_weights.csv,50,0.300,20,0.330,5.328671,8.940555e-01,0.000000
near_weights.csv,308,0.000,123,0.200,26.187441,6.124711e-02,0.000000
near_weights.csv,308,0.100,123,0.200,23.768373,1.554210e-02,0.000000
near_weights.csv,308,0.200,123,0.200,21.349304,2.407712e-03,0.000000
near_weights.csv,308,0.300,123,0.200,18.930235,1.884535e-04,0.000000
near_weights.csv,308,0.000,123,0.250,34.172800,6.346659e-01,0.000000
near_weights.csv,308,0.100,123,0.250,31.035065,3.441992e-01,0.000000
near_weights.csv,308,0.200,123,0.250,27.897331,1.285637e-01,0.000000
near_weights.csv,308,0.300,123,0.250,24.759596,2.870105e-02,0.000000
near_weights.csv,308,0.000,123,0.300,37.979675,9.230577e-01,0.000000
near_weights.csv,308,0.100,123,0.300,34.501188,6.649461e-01,0.000000
near_weights.csv,308,0.200,123,0.300,31.022701,3.431426e-01,0.000000
near_weights.csv,308,0.300,123,0.300,27.544214,1.117913e-01,0.000000
near_weights.csv,308,0.000,123,0.330,41.252308,1.000000e+00,0.000000
near_weights.csv,308,0.100,123,0.330,37.486493,8.960398e-01,0.000000
near_weights.csv,308,0.200,123,0.330,33.720678,5.922665e-01,0.000000
near_weights.csv,308,0.300,123,0.330,29.954862,2.572921e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.200,8.246118,3.512914e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.200,7.621506,2.400562e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.200,6.996894,1.476700e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.200,6.372282,7.928235e-02,0.000000
osmosis_weights.csv,100,0.000,40,0.250,10.319530,7.457296e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.250,9.567577,6.101431e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.250,8.815624,4.622153e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.250,8.063671,3.172962e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.300,12.250276,9.685860e-01,0.000000
osmosis_weights.csv,100,0.100,40,0.300,11.385248,8.948406e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.300,10.520221,7.782227e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.300,9.655193,6.268413e-01,0.000000
osmosis_weights.csv,100,0.000,40,0.330,14.067059,1.000000e+00,0.000000
osmosis_weights.csv,100,0.100,40,0.330,13.100353,9.986198e-01,0.000000
osmosis_weights.csv,100,0.200,40,0.330,12.133647,9.612327e-01,0.000000
osmosis_weights.csv,100,0.300,40,0.330,11.166941,8.692768e-01,0.000000
sei_weights.csv,40,0.000,16,0.200,3.712399,7.898479e-01,0.000000
sei_weights.csv,40,0.100,16,0.200,3.501159,7.264428e-01,0.000000
sei_weights.csv,40,0.200,16,0.200,3.289919,6.550364e-01,0.000000
sei_weights.csv,40,0.300,16,0.200,3.078679,5.767221e-01,0.000000
sei_weights.csv,40,0.000,16,0.250,4.469608,9.458829e-01,0.000000
sei_weights.csv,40,0.100,16,0.250,4.222648,9.072099e-01,0.000000
sei_weights.csv,40,0.200,16,0.250,3.975687,8.568095e-01,0.000000
sei_weights.csv,40,0.300,16,0.250,3.728726,7.943955e-01,0.000000
sei_weights.csv,40,0.000,16,0.300,5.148689,9.977952e-01,0.098880
sei_weights.csv,40,0.100,16,0.300,4.873820,9.856625e-01,0.076460
sei_weights.csv,40,0.200,16,0.300,4.598951,9.616643e-01,0.059040
sei_weights.csv,40,0.300,16,0.300,4.324082,9.244830e-01,0.042200
sei_weights.csv,40,0.000,16,0.330,5.775868,1.000000e+00,0.277540
sei_weights.csv,40,0.100,16,0.330,5.478281,1.000000e+00,0.222720
sei_weights.csv,40,0.200,16,0.330,5.180694,9.985021e-01,0.181460
sei_weights.csv,40,0.300,16,0.330,4.883108,9.862583e-01,0.140980
solana_weights.csv,960,0.000,384,0.200,81.155746,1.218089e-04,0.000000
solana_weights.csv,960,0.100,384,0.200,73.400172,1.319440e-06,0.000000
solana_weights.csv,960,0.200,384,0.200,65.644597,2.663373e-09,0.000000
solana_weights.csv,960,0.300,384,0.200,57.889022,5.099618e-13,0.000000
solana_weights.csv,960,0.000,384,0.250,97.094384,3.766078e-02,0.000000
solana_weights.csv,960,0.100,384,0.250,87.864946,2.218377e-03,0.000000
solana_weights.csv,960,0.200,384,0.250,78.635507,3.264756e-05,0.000000
solana_weights.csv,960,0.300,384,0.250,69.406069,6.903130e-08,0.000000
solana_weights.csv,960,0.000,384,0.300,117.786670,7.443822e-01,0.000000
solana_weights.csv,960,0.100,384,0.300,106.688003,2.419329e-01,0.000000
solana_weights.csv,960,0.200,384,0.300,95.589336,2.565365e-02,0.000000
solana_weights.csv,960,0.300,384,0.300,84.490669,5.707699e-04,0.000000
solana_weights.csv,960,0.000,384,0.330,128.498128,1.000000e+00,0.000000
solana_weights.csv,960,0.100,384,0.330,116.448316,6.825114e-01,0.000000
solana_weights.csv,960,0.200,384,0.330,104.398503,1.688846e-01,0.000000
solana_weights.csv,960,0.300,384,0.330,92.348690,1.017581e-02,0.000000
sui_weights.csv,122,0.000,48,0.200,9.907200,2.867921e-01,0.000000
sui_weights.csv,122,0.100,48,0.200,9.309923,2.013947e-01,0.000000
sui_weights.csv,122,0.200,48,0.200,8.712645,1.311069e-01,0.000000
sui_weights.csv,122,0.300,48,0.200,8.115368,7.780998e-02,0.000000
sui_weights.csv,122,0.000,48,0.250,12.249600,6.819853e-01,0.000000
sui_weights.csv,122,0.100,48,0.250,11.536115,5.622747e-01,0.000000
sui_weights.csv,122,0.200,48,0.250,10.822631,4.379767e-01,0.000000
sui_weights.csv,122,0.300,48,0.250,10.109146,3.184628e-01,0.000000
sui_weights.csv,122,0.000,48,0.300,14.500800,9.496459e-01,0.003470
sui_weights.csv,122,0.100,48,0.300,13.680228,8.771107e-01,0.001640
sui_weights.csv,122,0.200,48,0.300,12.859656,7.744321e-01,0.000680
sui_weights.csv,122,0.300,48,0.300,12.039085,6.476618e-01,0.000280
sui_weights.csv,122,0.000,48,0.330,15.960000,9.999666e-01,0.057350
sui_weights.csv,122,0.100,48,0.330,15.072197,9.811424e-01,0.032280
sui_weights.csv,122,0.200,48,0.330,14.184393,9.254584e-01,0.017430
sui_weights.csv,122,0.300,48,0.330,13.296590,8.325887e-01,0.008890
tezos_weights.csv,252,0.000,100,0.200,23.009144,2.134927e-01,0.000000
tezos_weights.csv,252,0.100,100,0.200,20.787595,8.014884e-02,0.000000
tezos_weights.csv,252,0.200,100,0.200,18.566045,1.993533e-02,0.000000
tezos_weights.csv,252,0.300,100,0.200,16.344496,2.777530e-03,0.000000
tezos_weights.csv,252,0.000,100,0.250,29.311137,8.319518e-01,0.000000
tezos_weights.csv,252,0.100,100,0.250,26.499071,5.556972e-01,0.000000
tezos_weights.csv,252,0.200,100,0.250,23.687005,2.699654e-01,0.000000
tezos_weights.csv,252,0.300,100,0.250,20.874939,8.387431e-02,0.000000
tezos_weights.csv,252,0.000,100,0.300,34.643274,1.000000e+00,0.000000
tezos_weights.csv,252,0.100,100,0.300,31.337677,9.585221e-01,0.000000
tezos_weights.csv,252,0.200,100,0.300,28.032079,7.159248e-01,0.000000
tezos_weights.csv,252,0.300,100,0.300,24.726482,3.683835e-01,0.000000
tezos_weights.csv,252,0.000,100,0.330,34.643274,1.000000e+00,0.000000
tezos_weights.csv,252,0.100,100,0.330,31.337677,9.585221e-01,0.000000
tezos_weights.csv,252,0.200,100,0.330,28.032079,7.159248e-01,0.000000
tezos_weights.csv,252,0.300,100,0.330,24.726482,3.683835e-01,0.000000
